"Final.Status","ID","Year","ACT","GPA","Distance.Mhd","Zip.Median.Income","Zip.Population","Zip.Pct.White","Zip.Alumni.Density","Music.Interest","Athletic.Interest","Legacy.Relationship","Gender.Indicator","Ethnicity.Indicator","Lutheran.Indicator","Religious.Indicator","App","Deposited","FAFSA.Received","CREDO.Invited","CREDO.Accepted","Regular.Visits.by.Date","Performance.Scholarship.Event","Academic.Scholarship.Event","Other.Admits.Density"
1,"App ID-122820","2015 Fall",29,3.74,211.78,79.174,42.276,76.15,0.22,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0.0118270413473366
0,"App ID-122840","2015 Fall",23,3.55,184.88,57.574,2.812,96.48,0.11,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0.0711237553342817
0,"App ID-122849","2015 Fall",27,3.94,180.53,72.725,16.022,97.01,0.17,0,0,0,1,0,0,0,1,0,1,0,0,2,0,1,0.031207090250905
0,"App ID-122874","2015 Fall",29,3.34,215.68,59.464,32.976,79.74,0.26,1,0,1,1,0,0,0,1,0,0,0,0,2,0,0,0.00303250849102377
0,"App ID-122926","2015 Fall",26,3.69,210.83,75.591,30.452,86.81,0.4,0,1,0,0,0,1,1,1,0,1,0,0,4,0,1,0.00656771312229082
0,"App ID-122938","2015 Fall",26,3.35,211.4,57.364,30.55,78.15,0.26,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0.00981996726677578
1,"App ID-122948","2015 Fall",20,2.92,218.46,51.15,22.777,73.06,0.18,0,0,0,0,1,0,0,1,1,0,0,0,4,0,0,0.017561575273302
0,"App ID-122981","2015 Fall",25,3.04,209.4,61.211,25.504,78.32,0.31,1,0,0,1,0,1,1,1,1,1,0,0,5,1,0,0.035288582183187
0,"App ID-123008","2015 Fall",28,3.71,217.44,64.815,18.47,82.81,0.31,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0324851109907959
0,"App ID-123044","2015 Fall",22,3.4,205.9,42.771,27.137,50.85,0.07,0,0,0,0,0,1,1,1,0,0,0,0,3,0,0,0.0110550171352766
0,"App ID-123139","2015 Fall",17,3.51,201.96,79.639,10.529,50.45,0.13,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.0474878905879001
0,"App ID-123148","2016 Fall",28,3.63,201.1,100.777,21.21,77.43,0.53,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.0282885431400283
0,"App ID-123159","2015 Fall",33,4,203.14,80.714,21.123,87.79,0.42,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0.0189367040666572
0,"App ID-123242","2015 Fall",28,3.94,154.63,46.796,20.242,96.1,0.3,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0.0197608931923723
0,"App ID-123255","2015 Fall",22,3.84,150.29,41.25,1.395,96.27,0.14,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.14336917562724
1,"App ID-123256","2015 Fall",31,3.98,176.95,35,0.933,98.93,0.36,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0.321543408360129
1,"App ID-123373","2015 Fall",25,3.75,283.49,65.126,53.242,81.89,0.21,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0.00939108222831599
1,"App ID-123446","2015 Fall",30,3.48,229.64,46.354,47.04,90.93,0.12,1,0,0,0,0,0,0,1,1,1,0,0,6,1,1,0.0127551020408163
1,"App ID-123450","2015 Fall",28,3.79,227.8,57.415,14.305,94.38,0.21,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0.00699056274030059
0,"App ID-123453","2015 Fall",31,3.93,276.3,40.037,21.084,94.29,0.17,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0.0142287990893569
0,"App ID-123488","2015 Fall",31,3.92,226.27,62.276,3.918,97.88,0.08,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0255232261357836
1,"App ID-123497","2015 Fall",27,3.7,221.58,71.803,12.123,97.95,0.13,0,0,0,0,0,0,0,1,1,1,0,0,3,1,0,0.0329951332178504
0,"App ID-123514","2015 Fall",34,3.99,221.13,61.356,13.875,91.63,0.29,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0.036036036036036
0,"App ID-123515","2015 Fall",31,3.95,221.13,61.356,13.875,91.63,0.29,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0.036036036036036
0,"App ID-123576","2015 Fall",25,3.93,146.11,46.132,22.99,86.33,0.6,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0.0956937799043062
0,"App ID-123578","2015 Fall",26,3.93,146.11,46.132,22.99,86.33,0.6,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0.0956937799043062
0,"App ID-123592","2015 Fall",34,4,150.01,47.209,3.149,98.79,0.51,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0.0317561130517625
1,"App ID-123596","2015 Fall",25,3.97,93.4,46.458,0.79,97.85,0.51,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0.126582278481013
1,"App ID-123662","2015 Fall",22,3.87,153.42,53.951,3.824,85.83,0.55,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0.104602510460251
0,"App ID-123676","2016 Fall",25,3.28,127.96,43.542,0.768,76.43,1.69,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0.130208333333333
1,"App ID-123687","2015 Fall",21,3.73,136.7,61.131,4.825,98.38,0.75,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0829015544041451
0,"App ID-123704","2016 Fall",31,3.86,152.83,52.693,32.895,84.9,0.19,0,1,0,0,0,1,1,1,0,1,1,0,2,0,1,0.0455996352029184
0,"App ID-123705","2015 Fall",25,3.98,149.24,75.05,17.801,93.89,0.53,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0898825908656817
0,"App ID-123716","2015 Fall",31,3.73,134.38,57.604,5.152,98.7,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0582298136645963
0,"App ID-123718","2015 Fall",25,3.76,152.83,52.693,32.895,84.9,0.19,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0.0303997568019456
0,"App ID-123724","2016 Fall",27,3.19,94.45,51.867,24.208,97.52,0.91,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0.0991407799074686
1,"App ID-123725","2015 Fall",23,3.9,94.45,51.867,24.208,97.52,0.91,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0537012557832122
1,"App ID-123726","2015 Fall",21,3.91,94.45,51.867,24.208,97.52,0.91,1,0,1,0,1,0,0,1,1,1,0,0,2,1,0,0.0537012557832122
0,"App ID-123730","2015 Fall",31,3.71,94.45,51.867,24.208,97.52,0.91,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0.0537012557832122
0,"App ID-123736","2015 Fall",30,3.99,69.59,53.875,1.208,98.43,0.66,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0827814569536424
1,"App ID-123744","2015 Fall",24,3.35,137.42,59.236,1.323,99.7,0.35,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0755857898715042
1,"App ID-123754","2015 Fall",28,3.51,147.88,64.668,8.021,99,0.36,0,0,1,1,0,0,0,1,1,1,0,0,4,0,0,0.124672734073058
1,"App ID-123804","2015 Fall",19,2.72,174.31,51.012,3.284,97.81,0.06,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0304506699147381
1,"App ID-123870","2015 Fall",23,3.64,146.11,66.384,6.557,97.54,0.27,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0.335519292359311
1,"App ID-123873","2015 Fall",30,3.76,146.11,66.384,6.557,97.54,0.27,0,0,0,0,0,1,1,1,1,0,1,0,3,1,1,0.335519292359311
1,"App ID-123874","2015 Fall",27,4,146.11,66.384,6.557,97.54,0.27,1,0,0,0,0,0,1,1,1,0,0,0,2,1,1,0.335519292359311
0,"App ID-123881","2016 Fall",21,3.17,150.68,40.417,0.609,69.29,0.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.328407224958949
0,"App ID-123890","2015 Fall",28,3.89,137.65,63.906,0.378,94.97,0.07,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0.264550264550265
1,"App ID-123898","2015 Fall",29,3.92,149.24,75.05,17.801,93.89,0.53,1,1,0,0,0,0,0,1,1,1,1,0,2,1,1,0.0898825908656817
1,"App ID-123908","2015 Fall",17,3.53,152.83,54.983,16.44,95.09,0.17,0,0,0,0,0,0,1,1,1,1,0,0,2,0,0,0.0608272506082725
0,"App ID-123917","2015 Fall",26,3.95,151.66,40.37,6.671,81.74,0.07,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0149902563333833
1,"App ID-123921","2015 Fall",28,3.37,128.09,48.178,29.469,95.82,0.36,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0.0373273609555804
0,"App ID-123931","2015 Fall",19,3.46,128.09,48.178,29.469,95.82,0.36,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0373273609555804
0,"App ID-124042","2015 Fall",16,3.34,80.65,45.168,10.522,96.99,0.7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0760311727808402
0,"App ID-124115","2015 Fall",22,3.38,99.77,39.835,4.806,97,0.62,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0.0832292967124428
1,"App ID-124116","2016 Fall",23,3.59,99.77,39.835,4.806,97,0.62,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0.104036620890553
1,"App ID-124124","2015 Fall",28,3.88,82.44,38.344,6.794,97.03,0.59,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.0294377391816309
1,"App ID-124137","2016 Fall",27,2.66,43.46,52.268,16.639,92.37,1.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.120199531221828
0,"App ID-124145","2015 Fall",20,3.82,43.46,52.268,16.639,92.37,1.08,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.198329226516017
1,"App ID-124150","2015 Fall",23,3.59,22.18,59.565,3.706,96.17,1.3,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0.134916351861846
0,"App ID-124156","2015 Fall",17,3.24,41.9,48.766,4.073,96.46,0.83,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0736557819788853
1,"App ID-124163","2015 Fall",19,3.27,51.5,51.971,1.604,98.5,0.69,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0.0623441396508728
0,"App ID-124165","2015 Fall",21,3.27,3.12,45.753,4.104,94.23,1.41,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0.17056530214425
1,"App ID-124181","2015 Fall",24,3.2,46.86,57.083,0.273,97.44,0.34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.732600732600733
0,"App ID-124190","2015 Fall",30,3.81,8.81,75,2.908,94.09,0.86,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0.103163686382393
1,"App ID-124253","2015 Fall",22,3.85,23.73,52.5,0.395,100,1.52,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0.253164556962025
0,"App ID-124256","2015 Fall",26,3.91,32.32,60.43,2.595,97.38,1.58,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0.192678227360308
0,"App ID-124261","2016 Fall",26,3.84,0.64,53.139,41.737,90.84,2.28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.143757337614107
1,"App ID-124268","2015 Fall",26,3.96,0.64,53.139,41.737,90.84,2.28,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0.112609914464384
0,"App ID-124269","2015 Fall",24,3.63,0.64,53.139,41.737,90.84,2.28,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.112609914464384
1,"App ID-124273","2016 Fall",22,3.3,0.64,53.139,41.737,90.84,2.28,1,0,1,0,0,1,1,1,1,0,0,0,2,1,0,0.143757337614107
1,"App ID-124289","2015 Fall",26,4,66.18,49.514,1.684,96.97,0.59,0,0,1,1,0,0,0,1,1,1,0,0,2,0,1,0.0593824228028504
1,"App ID-124292","2015 Fall",35,3.98,37.95,49.727,5.149,86.79,1.53,0,1,0,0,0,1,1,1,1,0,1,1,3,0,1,0.155369974752379
1,"App ID-124342","2016 Fall",25,3.25,99.81,47.772,33.463,85.6,0.36,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0.0448256283058901
0,"App ID-124349","2015 Fall",25,3.66,99.81,47.772,33.463,85.6,0.36,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0.0328721274243194
0,"App ID-124353","2015 Fall",21,2.84,98,128.083,42.928,93.9,0.36,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.00232948192322028
0,"App ID-124355","2015 Fall",32,3.67,99.81,47.772,33.463,85.6,0.36,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0.0328721274243194
0,"App ID-124375","2015 Fall",28,3.96,156.07,39.821,1.567,94.96,0.26,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0.0638162093171666
0,"App ID-124445","2015 Fall",22,3.88,195.76,43.333,9.785,94.81,0.07,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.0102197240674502
0,"App ID-124460","2015 Fall",27,3.98,101.49,49.875,0.893,99.78,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"App ID-124461","2015 Fall",31,4,140.08,44.556,1.12,96.61,0.62,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0.178571428571429
0,"App ID-124464","2015 Fall",22,3.16,90.74,47.855,12.691,93.44,0.48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0709163974470097
1,"App ID-124465","2015 Fall",32,3.98,63.37,51.288,9.464,88.36,0.42,1,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0.0422654268808115
1,"App ID-124497","2015 Fall",24,3.8,140.9,57.5,5.552,96.18,0.72,0,1,0,0,0,1,1,1,1,0,0,0,2,0,0,0.0360230547550432
1,"App ID-124512","2015 Fall",31,3.78,81.68,53.036,0.53,99.43,0.38,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0.188679245283019
0,"App ID-124517","2015 Fall",22,3.29,131.05,50.75,0.432,99.07,0.22,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0.231481481481481
0,"App ID-124552","2015 Fall",24,3.84,223.53,70.156,5.353,98.79,0.02,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,"App ID-124561","2015 Fall",24,3.9,281.94,32.694,12.091,89.4,0.02,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0248118435199735
1,"App ID-124596","2015 Fall",25,3.48,234.01,88.734,18.729,96.72,0.35,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0.0106786267286027
1,"App ID-124618","2015 Fall",24,3.12,109.37,63.667,1.13,99.38,0.18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,"App ID-124620","2015 Fall",29,3.94,113.69,49.145,4.526,96.95,0.22,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0.066283694211224
0,"App ID-124622","2015 Fall",26,3.68,244.04,58.2,16.574,85.2,0.07,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.00603354651864366
1,"App ID-124626","2015 Fall",28,3.69,113.69,49.145,4.526,96.95,0.22,0,1,1,1,0,1,1,1,1,0,0,0,2,0,1,0.066283694211224
1,"App ID-124642","2015 Fall",31,3.86,111.67,36.337,2.735,97.92,0.15,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0.036563071297989
0,"App ID-124742","2015 Fall",20,3.49,116.55,67.232,2.227,93.35,0.04,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0.0449034575662326
0,"App ID-124749","2015 Fall",28,3.95,366.47,39.598,44.046,76.29,0.03,0,0,0,0,0,1,1,1,0,0,0,0,3,0,0,0.0045407074422195
0,"App ID-124751","2015 Fall",34,4,366.47,39.598,44.046,76.29,0.03,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0045407074422195
0,"App ID-124755","2015 Fall",25,3.75,369.93,67.758,34.752,89.54,0.11,1,0,0,1,0,1,1,1,0,0,0,0,2,0,0,0.00575506445672192
0,"App ID-124784","2015 Fall",24,3.75,39.62,55.219,2.441,98.53,0.98,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0409668168783286
0,"App ID-124789","2015 Fall",25,3.99,52.5,53.992,2.987,97.79,0.47,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0669568128557081
1,"App ID-124794","2015 Fall",26,3.54,44.49,65.909,0.533,99.44,1.69,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0.187617260787992
1,"App ID-124801","2016 Fall",21,3.94,28.87,70.357,0.632,100,2.53,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0.158227848101266
0,"App ID-124808","2015 Fall",28,3.88,6.17,69.383,28.728,90.95,1.08,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0.0730994152046784
1,"App ID-124816","2015 Fall",27,4,2.66,41.554,31.233,89.77,1.16,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0.0576313514551916
1,"App ID-124831","2015 Fall",26,3.82,2.52,42.616,48.506,86.27,1.07,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0700944213087041
1,"App ID-124836","2015 Fall",29,3.78,2.52,42.616,48.506,86.27,1.07,0,0,1,0,0,0,0,1,0,1,0,0,2,1,1,0.0700944213087041
0,"App ID-124838","2015 Fall",30,3.64,2.52,42.616,48.506,86.27,1.07,1,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0.0700944213087041
1,"App ID-124839","2015 Fall",34,3.91,2.52,42.616,48.506,86.27,1.07,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.0700944213087041
1,"App ID-124843","2015 Fall",28,3.59,2.52,42.616,48.506,86.27,1.07,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0.0700944213087041
1,"App ID-124849","2015 Fall",17,2.5,2.52,42.616,48.506,86.27,1.07,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0.0700944213087041
1,"App ID-124851","2015 Fall",22,3.86,3.65,66.172,31.429,93.49,1.93,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0954532438194025
1,"App ID-124856","2015 Fall",25,3.9,3.65,66.172,31.429,93.49,1.93,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0.0954532438194025
1,"App ID-124865","2015 Fall",25,3.79,3.65,66.172,31.429,93.49,1.93,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0.0954532438194025
0,"App ID-124866","2015 Fall",27,4,3.65,66.172,31.429,93.49,1.93,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0.0954532438194025
0,"App ID-124874","2016 Fall",29,3.96,73.7,49.018,36.448,90.6,0.45,0,1,1,0,0,0,1,1,0,0,1,0,2,0,0,0.0466417910447761
0,"App ID-124886","2015 Fall",32,3.76,138.19,51.656,2.337,95.42,0.17,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0427899015832264
0,"App ID-124950","2015 Fall",19,3.5,82.79,52.411,2.302,95,0.3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0868809730668983
0,"App ID-124981","2015 Fall",27,3.73,182.78,41.357,3.912,93.63,0.23,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0.0766871165644172
0,"App ID-124998","2015 Fall",26,3.92,80.45,55.183,2.7,97.48,0.26,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0.222222222222222
0,"App ID-124999","2015 Fall",34,4,80.45,55.183,2.7,97.48,0.26,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0.222222222222222
1,"App ID-125001","2015 Fall",20,3.76,80.45,55.183,2.7,97.48,0.26,0,1,0,0,0,1,1,1,1,1,0,0,2,0,0,0.222222222222222
0,"App ID-125009","2015 Fall",32,3.96,189.02,77.425,28.439,92.75,0.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0597770667041738
1,"App ID-125011","2015 Fall",21,2.89,189.73,57.549,28.73,94.47,0.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208840932822833
0,"App ID-125029","2015 Fall",25,3.79,189.65,58.012,25.54,89.52,0.22,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0352388410336727
0,"App ID-125032","2015 Fall",30,3.98,189.65,58.012,25.54,89.52,0.22,1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0.0352388410336727
1,"App ID-125042","2015 Fall",23,3.02,230.44,74.441,3.657,94.67,0.08,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0.0820344544708778
0,"App ID-125043","2015 Fall",27,3.98,230.44,74.441,3.657,94.67,0.08,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.0820344544708778
0,"App ID-125050","2015 Fall",20,2.77,230.44,74.441,3.657,94.67,0.08,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0820344544708778
0,"App ID-125072","2015 Fall",23,3.29,283.63,78.839,1.591,90.19,0.06,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0628535512256442
0,"App ID-125073","2015 Fall",24,3.82,306.48,71.429,0.592,93.58,0.17,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.168918918918919
0,"App ID-125080","2015 Fall",21,3.63,231.24,59.167,31.844,90.25,0.16,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0125612360256249
0,"App ID-125112","2015 Fall",21,3.96,232.99,60.901,19.879,90.05,0.11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0301826047587907
0,"App ID-125128","2015 Fall",19,3.44,285.79,59.821,0.558,98.03,0.07,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0.17921146953405
0,"App ID-125129","2015 Fall",25,3.94,312.38,43.438,0.275,95.64,0.07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.363636363636364
0,"App ID-125141","2015 Fall",27,3.95,311.64,72.5,4.031,96.25,0.25,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0248077400148846
0,"App ID-125144","2016 Fall",18,3.51,688.35,38.388,0.93,94.19,0.07,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.10752688172043
0,"App ID-125256","2015 Fall",31,3.96,685.03,55.487,27.373,91.71,0.08,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0.0146129397581558
0,"App ID-125257","2015 Fall",24,3.78,685.03,55.487,27.373,91.71,0.08,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0146129397581558
1,"App ID-125291","2015 Fall",25,3.98,596.35,42.5,9.28,96.58,0.13,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0.0107758620689655
0,"App ID-125329","2015 Fall",23,3.37,720.41,50.941,29.453,93.02,0.11,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0.0135809594947883
0,"App ID-125348","2015 Fall",29,3.61,686.49,51.109,32.666,93.81,0.1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0122451478601604
0,"App ID-125350","2015 Fall",19,3.11,686.49,51.109,32.666,93.81,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0122451478601604
0,"App ID-125387","2015 Fall",32,4,813.98,36.713,31.218,91.25,0.07,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0.0032032801588827
1,"App ID-125426","2015 Fall",22,3.21,825.79,32.99,13.446,94.46,0.12,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0.0223114680946006
0,"App ID-125520","2015 Fall",25,3.89,820.61,45.163,49.792,95.37,0.09,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0180751928020566
0,"App ID-125534","2015 Fall",29,3.93,820.61,45.163,49.792,95.37,0.09,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0.0180751928020566
0,"App ID-125551","2015 Fall",18,3.69,823.56,58.31,2.908,87.79,0.01,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0.0687757909215956
1,"App ID-125573","2015 Fall",32,3.81,532.66,122.789,44.416,86.81,0.05,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0.0022514409221902
0,"App ID-125648","2015 Fall",21,3.46,541.99,57.266,13.271,83.14,0.12,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.00753522718709969
0,"App ID-125787","2015 Fall",30,3.98,303.68,42.126,14.899,62.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0067118598563662
1,"App ID-125806","2015 Fall",25,3.88,805.16,32.981,15.33,88.9,0.12,1,0,0,1,0,0,1,1,1,1,0,0,2,1,0,0.00652315720808872
0,"App ID-125861","2016 Fall",16,3.3,1155.96,52.088,113.451,87.86,0.08,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0.000881437801341548
0,"App ID-125941","2015 Fall",25,3.69,650.29,107.2,28.764,86.99,0.04,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0.00695313586427479
0,"App ID-126075","2015 Fall",20,2.98,678.38,90.596,38.32,86.03,0.02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00260960334029228
0,"App ID-126095","2016 Fall",31,4.13,219.02,113.503,5.975,81.1,0.07,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0.117154811715481
0,"App ID-126104","2015 Fall",30,3.99,807.55,43.986,22.235,90.99,0.08,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0.0044974139869575
0,"App ID-126172","2015 Fall",22,2.68,201.1,90.451,39.678,74.91,0.14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0100811532839357
1,"App ID-126192","2014 Fall",22,3.13,3.65,66.172,31.429,93.49,1.93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.114543892583283
0,"App ID-126196","2014 Fall",27,3.6,187.74,64.94,2.333,98.84,0.17,1,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0.085726532361766
0,"App ID-126204","2014 Fall",19,3.47,203.09,60.559,3.4,94.59,0.12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0294117647058823
0,"App ID-126207","2014 Fall",22,3.49,189.65,58.012,25.54,89.52,0.22,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0.0156617071260767
0,"App ID-126224","2014 Fall",34,4,113.91,47.917,1.454,98.62,0.14,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0.137551581843191
1,"App ID-126225","2015 Fall",27,3.98,85.15,61.042,1.255,98.57,0.64,1,1,0,0,0,0,1,1,1,1,0,0,2,0,1,0.0796812749003984
1,"App ID-126229","2015 Fall",21,3.47,97.23,51.786,6.955,91.59,0.49,1,0,1,0,0,0,1,1,1,0,0,0,2,0,0,0.0575125808770669
0,"App ID-126234","2014 Fall",27,3.56,501.02,74.407,31.994,92.54,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.00312558604738388
1,"App ID-126383","2015 Fall",28,3.9,140.89,55.396,5.635,98.86,0.39,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,0.0709849157054126
0,"App ID-126390","2015 Fall",33,3.98,229.79,53.14,35.856,80.61,0.1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0195225345827755
0,"App ID-126391","2015 Fall",35,4,45,55,0.958,98.33,0.31,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.104384133611691
0,"App ID-126403","2015 Fall",23,3.64,221.13,61.356,13.875,91.63,0.29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.036036036036036
