"Final.Status","ID","Year","ACT","GPA","Royal15","Distance.Mhd","Zip.Median.Income","Zip.Population","Zip.Pct.White","Zip.Alumni.Density","Music.Interest","Athletic.Interest","Legacy.Relationship","Gender.Indicator","Ethnicity.Indicator","Lutheran.Indicator","Religious.Indicator","ACT.High","ACT.Low","GPA.High","GPA.Low","Distance.High","Distance.Low"
0,"App ID-75942","2014 Fall",32,4,0,242.43,62681,21918,0.956,8e-04,1,0,0,0,0,1,1,1,0,1,0,0,0
1,"App ID-75943","2014 Fall",31,4,0,242.43,62681,21918,0.956,8e-04,1,1,0,0,0,0,1,1,0,1,0,0,0
1,"App ID-75945","2014 Fall",26,3.82,0,511.05,55146,24674,0.9279,0.0027,0,0,0,1,0,1,1,0,0,0,0,1,0
0,"App ID-75946","2014 Fall",24,3.3,0,89.8,46360,3483,0.8884,5e-04,0,1,0,0,0,1,1,0,1,0,0,0,0
1,"App ID-75948","2014 Fall",24,3.76,0,0.64,53139,41737,0.9084,0.0228,0,0,0,0,0,1,1,0,1,0,0,0,1
0,"App ID-75949","2014 Fall",22,3.07,0,208.82,80338,11374,0.9546,7e-04,1,0,0,0,0,1,1,0,1,0,0,0,0
0,"App ID-75950","2014 Fall",31,3.99,0,215.84,56114,5899,0.9366,0.0014,1,0,0,0,0,0,1,1,0,1,0,0,0
0,"App ID-75951","2014 Fall",36,4,0,2.66,41554,31233,0.8977,0.0116,0,0,0,0,0,0,0,1,0,1,0,0,1
0,"App ID-75952","2014 Fall",19,3.85,0,122.72,61667,473,0.9979,0.0106,1,0,0,0,0,0,1,0,1,0,0,0,0
0,"App ID-76267","2014 Fall",28,3.64,0,240.29,68239,24933,0.882,0.0043,1,0,0,0,0,0,1,0,0,0,0,0,0
0,"App ID-76268","2014 Fall",29,3.25,0,240.29,68239,24933,0.882,0.0043,1,1,0,1,0,1,1,0,0,0,0,0,0
0,"App ID-76269","2014 Fall",21,3.02,0,191.69,64216,7575,0.9518,0.0012,0,0,0,0,0,1,1,0,1,0,0,0,0
0,"App ID-76273","2014 Fall",27,3.64,0,218.11,76850,27560,0.8872,0.0026,0,1,0,0,0,1,1,0,0,0,0,0,0
1,"App ID-76280","2014 Fall",29,3.65,0,215.59,61465,15405,0.7956,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"App ID-76281","2014 Fall",26,2.63,0,215.59,61465,15405,0.7956,0.004,0,0,0,0,1,0,0,0,0,0,1,0,0
1,"App ID-76285","2014 Fall",26,3.33,0,218.47,45660,42928,0.5512,0.0017,1,0,0,1,0,0,0,0,0,0,0,0,0
0,"App ID-76289","2014 Fall",23,3.24,0,222.81,72969,30760,0.7873,0.0026,0,0,0,1,0,0,0,0,1,0,0,0,0
0,"App ID-76290","2014 Fall",27,3.77,0,224.95,108128,26181,0.8483,0.0045,0,1,0,0,0,0,0,0,0,0,0,0,0
1,"App ID-76295","2014 Fall",22,2.93,0,203.16,87208,12892,0.8802,0.0054,0,0,0,0,0,0,0,0,1,0,1,0,0
1,"App ID-76296","2014 Fall",30,3.6,0,167.76,67734,46812,0.9024,0.0021,0,1,0,0,0,0,1,1,0,0,0,0,0
1,"App ID-76302","2014 Fall",29,3.21,0,207.49,78141,25954,0.9145,0.0033,1,0,0,0,0,0,0,0,0,0,0,0,0
0,"App ID-76310","2014 Fall",23,3.87,0,210.08,119858,30143,0.8417,0.0047,0,0,0,0,0,0,0,0,1,0,0,0,0
0,"App ID-76311","2014 Fall",27,3.64,0,210.08,119858,30143,0.8417,0.0047,1,0,0,1,0,0,0,0,0,0,0,0,0
0,"App ID-76313","2014 Fall",31,3.96,0,160.87,53723,9681,0.9721,0.0052,0,0,0,0,0,0,0,1,0,1,0,0,0
0,"App ID-76613","2014 Fall",22,3.44,0,1580.84,44094,9839,0.7879,1e-04,0,0,0,0,1,0,0,0,1,0,0,1,0
0,"App ID-76619","2014 Fall",35,3.53,0,359.17,55781,3372,0.9825,0.0019,1,0,0,1,0,0,0,1,0,0,0,1,0
0,"App ID-76633","2014 Fall",31,3.83,0,445.42,56079,8788,0.963,5e-04,0,0,0,0,0,0,0,1,0,0,0,1,0
1,"App ID-76637","2014 Fall",27,3.74,0,191.26,55465,15081,0.9586,0.0023,1,0,0,1,0,0,0,0,0,0,0,0,0
0,"App ID-76638","2014 Fall",26,3.66,0,247.11,61044,7805,0.9576,0.0026,1,1,0,0,0,0,0,0,0,0,0,0,0
1,"App ID-76640","2014 Fall",21,3.36,0,232.16,88246,33316,0.9112,0.002,1,0,0,1,0,0,0,0,1,0,0,0,0
1,"App ID-76645","2014 Fall",31,3.96,0,273.65,54798,7586,0.9858,0.0018,0,0,0,0,0,0,0,1,0,1,0,0,0
0,"App ID-76649","2014 Fall",25,3.14,0,178.78,45802,9534,0.9751,0.0027,1,0,0,1,0,0,0,0,0,0,0,0,0
0,"App ID-76655","2014 Fall",24,3.52,0,192.27,99016,13932,0.9427,0.0024,1,1,0,0,0,0,0,0,1,0,0,0,0
1,"App ID-76657","2014 Fall",29,2.7,0,202.68,128083,7157,0.9591,0.0042,1,0,0,1,0,0,0,0,0,0,1,0,0
0,"App ID-76659","2014 Fall",27,3.54,0,199.56,79123,13073,0.9665,0.0044,1,0,0,0,0,0,0,0,0,0,0,0,0
0,"App ID-76669","2014 Fall",28,3.69,0,210.83,75591,30452,0.8681,0.004,1,0,0,0,0,0,0,0,0,0,0,0,0
1,"App ID-76671","2014 Fall",27,3.52,0,217.15,73103,25794,0.8209,0.0038,1,0,0,0,0,0,1,0,0,0,0,0,0
0,"App ID-76673","2014 Fall",33,3.98,0,214.89,97856,26405,0.8247,0.0025,0,0,0,0,0,0,0,1,0,1,0,0,0
0,"App ID-76674","2014 Fall",25,3.46,0,207.93,64179,28585,0.8073,0.0033,0,0,0,1,0,0,0,0,0,0,0,0,0
0,"App ID-76678","2014 Fall",17,2.74,0,207.37,45432,22882,0.4684,5e-04,0,0,0,0,1,0,0,0,1,0,1,0,0
0,"App ID-76679","2014 Fall",29,3.02,0,217.44,64815,18470,0.8281,0.0031,0,1,0,0,1,0,0,0,0,0,0,0,0
1,"App ID-76683","2014 Fall",28,3.34,0,203.16,87208,12892,0.8802,0.0054,0,1,0,0,0,0,0,0,0,0,0,0,0
0,"App ID-76684","2014 Fall",27,3.63,0,203.14,80714,21123,0.8779,0.0042,0,1,0,0,0,0,0,0,0,0,0,0,0
0,"App ID-76693","2014 Fall",28,3.32,0,219.29,70573,16947,0.9526,0.0022,1,0,0,0,0,0,0,0,0,0,0,0,0
0,"App ID-76694","2014 Fall",30,4,0,219.29,70573,16947,0.9526,0.0022,1,0,0,0,0,0,1,1,0,1,0,0,0
0,"App ID-76696","2014 Fall",24,3.33,0,285.05,72706,18353,0.8555,0.0026,1,0,0,0,0,0,0,0,1,0,0,0,0
1,"App ID-76703","2014 Fall",34,3.91,0,261.06,45352,3775,0.9838,8e-04,1,1,0,1,0,0,0,1,0,1,0,0,0
1,"App ID-76706","2014 Fall",24,3.2,0,120.54,56063,4388,0.9667,0.0073,1,0,0,0,1,0,0,0,1,0,0,0,0
0,"App ID-76707","2014 Fall",30,3.93,0,83.77,33542,882,0.7721,0.0016,1,1,0,0,0,0,1,1,0,1,0,0,0
0,"App ID-76709","2014 Fall",25,3.8,0,154.63,49545,1760,0.9869,0.0051,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"App ID-76711","2014 Fall",25,3.41,0,141.52,51809,7637,0.9574,0.006,1,1,0,0,0,0,0,0,0,0,0,0,0
1,"App ID-76713","2014 Fall",18,3.35,0,97.23,51786,6955,0.9159,0.0049,0,0,0,0,0,0,0,0,1,0,0,0,0
0,"App ID-76715","2014 Fall",23,3.74,0,152.83,52693,32895,0.849,0.0019,0,0,0,0,0,0,0,0,1,0,0,0,0
0,"App ID-76720","2014 Fall",25,3.73,0,94.45,51867,24208,0.9752,0.0091,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"App ID-76722","2014 Fall",31,3.95,0,158.35,59358,7276,0.9736,0.0011,0,0,0,1,0,0,0,1,0,1,0,0,0
1,"App ID-76729","2014 Fall",29,3.16,0,149.24,75050,17801,0.9389,0.0053,1,1,0,0,0,0,0,0,0,0,0,0,0
0,"App ID-76731","2014 Fall",28,3.68,0,149.24,75050,17801,0.9389,0.0053,1,1,0,0,0,0,1,0,0,0,0,0,0
1,"App ID-76733","2014 Fall",23,3.73,0,117.03,53818,7935,0.9442,0.0037,0,1,0,0,0,0,0,0,1,0,0,0,0
0,"App ID-76734","2014 Fall",23,3.82,0,90.74,47855,12691,0.9344,0.0048,0,0,0,0,0,0,1,0,1,0,0,0,0
0,"App ID-76735","2014 Fall",26,3.75,0,128.09,48178,29469,0.9582,0.0036,0,0,0,1,0,0,0,0,0,0,0,0,0
1,"App ID-76740","2014 Fall",22,3.51,0,43.46,52268,16639,0.9237,0.0108,0,1,0,1,0,0,0,0,1,0,0,0,1
0,"App ID-76743","2014 Fall",22,3.69,0,22.18,59565,3706,0.9617,0.013,0,0,0,0,0,0,0,0,1,0,0,0,1
1,"App ID-76757","2014 Fall",20,3.91,0,67.01,41591,530,0.9038,0.0094,0,0,0,0,0,0,0,0,1,1,0,0,1
1,"App ID-76759","2014 Fall",22,3.82,0,99.81,47772,33463,0.856,0.0036,1,0,0,0,0,1,1,0,1,0,0,0,0
0,"App ID-76763","2014 Fall",21,3.39,0,112.05,56875,711,0.9705,0.0056,0,0,0,0,0,0,1,0,1,0,0,0,0
0,"App ID-76764","2014 Fall",26,3.71,0,177.76,54125,942,0.9873,0.0023,1,1,0,0,0,0,0,0,0,0,0,0,0
0,"App ID-76768","2014 Fall",34,3.87,0,229.79,53140,35856,0.8061,0.001,1,0,0,0,0,0,0,1,0,0,0,0,0
0,"App ID-76769","2014 Fall",29,3.92,0,227.7,56875,8643,0.9017,8e-04,1,1,0,0,0,0,0,0,0,1,0,0,0
0,"App ID-76779","2014 Fall",32,3.86,0,6.17,69383,28728,0.9095,0.0108,1,0,0,0,0,0,0,1,0,0,0,0,1
1,"App ID-76781","2014 Fall",25,3.6,0,6.17,69383,28728,0.9095,0.0108,1,0,0,0,0,0,0,0,0,0,0,0,1
1,"App ID-76782","2014 Fall",26,3.76,0,2.66,41554,31233,0.8977,0.0116,0,0,0,0,0,0,1,0,0,0,0,0,1
0,"App ID-76783","2014 Fall",23,3.67,0,2.66,41554,31233,0.8977,0.0116,0,0,1,0,0,0,0,0,1,0,0,0,1
0,"App ID-76791","2014 Fall",29,3.87,0,3.65,66172,31429,0.9349,0.0193,0,0,0,0,1,0,0,0,0,0,0,0,1
0,"App ID-76795","2014 Fall",25,3.86,0,3.65,66172,31429,0.9349,0.0193,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"App ID-76799","2014 Fall",29,3.85,0,218.09,50717,3754,0.9182,0.0032,1,0,0,0,0,0,0,0,0,0,0,0,0
1,"App ID-76801","2014 Fall",23,2.76,0,191.22,41417,1570,0.5414,0.0019,0,1,0,1,1,0,0,0,1,0,1,0,0
1,"App ID-76803","2014 Fall",27,2.11,0,230.44,74441,3657,0.9467,8e-04,0,0,0,1,0,0,0,0,0,0,1,0,0
1,"App ID-76804","2014 Fall",30,3.67,0,194.95,59908,23664,0.9264,0.0019,1,0,0,1,0,0,0,1,0,0,0,0,0
0,"App ID-76805","2014 Fall",30,3.96,0,231.24,59167,31844,0.9025,0.0016,0,1,0,0,1,0,0,1,0,1,0,0,0
0,"App ID-76813","2014 Fall",26,3.7,0,563.19,41834,40234,0.8513,4e-04,1,1,0,1,0,0,0,0,0,0,0,1,0
0,"App ID-76819","2014 Fall",27,3.58,0,726.97,41176,1228,0.877,6e-04,0,0,0,0,0,0,0,0,0,0,0,1,0
1,"App ID-76823","2014 Fall",23,3.57,0,821.15,36818,5011,0.9792,6e-04,1,0,0,1,1,0,0,0,1,0,0,1,0
0,"App ID-76826","2014 Fall",21,3.38,0,821.44,47347,3372,0.9531,4e-04,1,0,0,0,0,0,0,0,1,0,0,1,0
0,"App ID-76840","2014 Fall",28,3.03,0,1188.96,59556,36227,0.578,1e-04,1,0,0,1,1,0,0,0,0,0,0,1,0
1,"App ID-76843","2014 Fall",21,2.83,0,639.44,69310,71619,0.6821,1e-04,0,1,0,0,1,1,1,0,1,0,1,1,0
0,"App ID-76847","2014 Fall",24,3.82,0,544.7,47120,3899,0.9574,2e-04,1,0,0,0,0,0,0,0,1,0,0,1,0
0,"App ID-76850","2014 Fall",21,3.53,0,733.5,61063,16368,0.8712,2e-04,0,1,0,1,0,0,0,0,1,0,0,1,0
0,"App ID-76851","2014 Fall",22,3.18,0,541.32,61875,17287,0.9194,1e-04,0,0,0,1,0,0,0,0,1,0,0,1,0
1,"App ID-76854","2014 Fall",28,3.89,0,903.42,105989,17974,0.8778,4e-04,0,0,0,1,0,0,0,0,0,0,0,1,0
0,"App ID-76864","2014 Fall",23,3.88,0,1190.08,60629,27676,0.6311,5e-04,0,0,0,0,1,0,0,0,1,0,0,1,0
1,"App ID-76865","2014 Fall",26,3.31,0,1421.24,57654,34576,0.7108,1e-04,0,0,0,0,0,1,1,0,0,0,0,1,0
0,"App ID-76868","2014 Fall",28,3.73,0,232.62,81949,34764,0.8582,0.0016,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"App ID-76869","2014 Fall",24,3.79,0,232.16,88246,33316,0.9112,0.002,0,1,0,0,0,0,0,0,1,0,0,0,0
0,"App ID-76875","2014 Fall",27,3.64,0,217.99,70106,38611,0.9219,0.0019,0,0,0,1,0,0,0,0,0,0,0,0,0
0,"App ID-76883","2014 Fall",27,3.46,0,186.59,76504,36989,0.9383,0.0022,1,0,0,0,0,0,0,0,0,0,0,0,0
0,"App ID-76885","2014 Fall",24,3.39,0,184.03,40232,17145,0.9568,8e-04,1,0,0,0,1,0,0,0,1,0,0,0,0
0,"App ID-76887","2014 Fall",23,3.73,0,146.11,46132,22990,0.8633,0.006,0,1,0,0,0,0,0,0,1,0,0,0,0
0,"App ID-76891","2014 Fall",18,3.06,0,94.45,51867,24208,0.9752,0.0091,0,0,0,0,0,0,0,0,1,0,0,0,0
1,"App ID-76892","2014 Fall",22,3.6,0,94.45,51867,24208,0.9752,0.0091,0,0,0,0,0,0,0,0,1,0,0,0,0
1,"App ID-76895","2014 Fall",24,3.45,0,59.25,57331,6338,0.9432,0.012,0,0,0,0,0,0,0,0,1,0,0,0,1
1,"App ID-76898","2014 Fall",25,3.12,0,6.17,69383,28728,0.9095,0.0108,0,0,0,0,0,0,0,0,0,0,0,0,1
0,"App ID-76903","2014 Fall",23,3.75,0,73.7,49018,36448,0.906,0.0045,0,0,0,0,0,1,1,0,1,0,0,0,1
1,"App ID-76908","2014 Fall",29,3.88,0,187.44,93679,16864,0.9413,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"App ID-76934","2014 Fall",25,3.94,0,232.16,88246,33316,0.9112,0.002,0,0,0,0,0,0,0,0,0,1,0,0,0
1,"App ID-76962","2014 Fall",30,3.92,0,208.15,50000,16616,0.983,9e-04,1,0,0,0,0,1,1,1,0,1,0,0,0
1,"App ID-76966","2014 Fall",26,3.79,0,171.99,80166,9000,0.9736,0.0021,0,1,1,0,0,0,0,0,0,0,0,0,0
1,"App ID-76968","2014 Fall",23,3.18,0,206.71,94505,25784,0.8401,0.0031,0,0,0,1,0,0,0,0,1,0,0,0,0
1,"App ID-76987","2014 Fall",26,3.8,0,653.13,49087,1586,0.9918,0.0013,1,1,1,1,0,0,0,0,0,0,0,1,0
1,"App ID-76990","2014 Fall",21,3.48,0,0.64,53139,41737,0.9084,0.0228,0,1,0,0,0,0,0,0,1,0,0,0,1
0,"App ID-77019","2015 Fall",26,3.81,0,122.79,58310,7646,0.9912,0.0093,0,1,1,1,0,1,1,0,0,0,0,0,0
0,"App ID-77024","2014 Fall",25,3.83,0,73.7,49018,36448,0.906,0.0045,0,1,0,1,0,0,0,0,0,0,0,0,1
0,"App ID-77101","2014 Fall",25,3.69,0,2.52,42616,48506,0.8627,0.0107,0,1,0,1,0,0,0,0,0,0,0,0,1
0,"App ID-77394","2014 Fall",26,3.88,0,97.23,51786,6955,0.9159,0.0049,0,1,0,0,0,0,0,0,0,0,0,0,0
1,"App ID-77395","2014 Fall",19,3.32,0,99.13,48333,556,0.9748,0.0054,0,1,0,1,1,0,0,0,1,0,0,0,0
0,"App ID-77459","2014 Fall",18,3.34,0,130.72,49213,2532,0.9494,0.0115,1,0,0,0,0,0,0,0,1,0,0,0,0
0,"App ID-77521","2014 Fall",21,3.57,0,187.43,59148,1488,0.955,7e-04,0,1,0,0,1,0,0,0,1,0,0,0,0
0,"App ID-77661","2014 Fall",24,3.96,0,41.36,53324,9050,0.9303,0.0044,0,1,0,0,0,0,0,0,1,1,0,0,1
0,"App ID-77742","2014 Fall",28,3.24,0,221.65,42258,15543,0.5395,6e-04,0,0,0,1,1,0,0,0,0,0,0,0,0
0,"App ID-77771","2014 Fall",20,3.37,0,199.05,109465,34441,0.8556,0.0045,0,1,0,0,0,0,0,0,1,0,0,0,0
0,"App ID-77803","2014 Fall",26,3.8,0,122.79,58310,7646,0.9912,0.0093,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"App ID-77942","2015 Fall",19,3.47,1,200.45,92392,46901,0.9383,0.0024,1,0,0,0,0,0,1,0,1,0,0,0,0
1,"App ID-78036","2014 Fall",19,3.22,0,128.09,48178,29469,0.9582,0.0036,0,0,0,0,0,0,0,0,1,0,0,0,0
0,"App ID-78106","2014 Fall",29,4,0,212.88,66771,18619,0.8638,0.0039,0,1,0,0,0,0,0,0,0,1,0,0,0
1,"App ID-78199","2014 Fall",24,2.87,0,51.75,49280,18677,0.9706,0.0103,1,0,0,0,0,1,1,0,1,0,1,0,1
0,"App ID-78201","2015 Fall",25,3.28,0,51.75,49280,18677,0.9706,0.0103,0,0,0,1,0,0,0,0,0,0,0,0,1
0,"App ID-78210","2014 Fall",25,3.3,0,228.02,91259,43051,0.8276,0.0028,1,0,0,0,0,0,0,0,0,0,0,0,0
0,"App ID-78437","2014 Fall",20,3.69,0,167.76,67734,46812,0.9024,0.0021,1,0,0,0,0,0,0,0,1,0,0,0,0
0,"App ID-78447","2014 Fall",19,3.14,1,223.27,65984,28548,0.7984,0.0016,0,0,0,0,1,0,1,0,1,0,0,0,0
0,"App ID-78493","2014 Fall",32,3.43,0,199.33,86788,23591,0.8855,0.0025,1,0,0,1,0,1,1,1,0,0,0,0,0
0,"App ID-78522","2014 Fall",20,3.34,0,206.71,94505,25784,0.8401,0.0031,1,0,0,1,1,0,0,0,1,0,0,0,0
0,"App ID-78537","2014 Fall",25,3.59,0,32.32,60430,2595,0.9738,0.0158,0,0,0,0,0,0,0,0,0,0,0,0,1
0,"App ID-78756","2014 Fall",29,3.5,0,202.22,59304,33945,0.8567,0.0015,1,1,0,0,0,0,0,0,0,0,0,0,0
0,"App ID-78964","2014 Fall",18,3.33,0,205.9,42771,27137,0.5085,7e-04,0,0,0,0,1,0,0,0,1,0,0,0,0
0,"App ID-79094","2014 Fall",21,3.24,0,70.28,49271,3483,0.9785,0.0055,0,0,0,1,0,0,0,0,1,0,0,0,1
0,"App ID-79129","2014 Fall",26,3.34,0,670.86,78482,24009,0.8858,2e-04,0,0,0,0,1,0,0,0,0,0,0,1,0
0,"App ID-79338","2014 Fall",21,3.17,0,209.4,61211,25504,0.7832,0.0031,0,0,0,0,0,0,0,0,1,0,0,0,0
0,"App ID-79431","2014 Fall",33,3.61,0,199.33,86788,23591,0.8855,0.0025,1,0,0,1,0,0,0,1,0,0,0,0,0
0,"App ID-79449","2014 Fall",30,3.96,0,73.7,49018,36448,0.906,0.0045,0,1,0,1,0,0,0,1,0,1,0,0,1
0,"App ID-79556","2014 Fall",27,3.68,0,689.09,57602,19259,0.9673,8e-04,0,0,0,0,0,0,0,0,0,0,0,1,0
0,"App ID-79699","2014 Fall",29,4,0,722.29,38879,2462,0.9586,8e-04,0,0,0,0,0,0,0,0,0,1,0,1,0
0,"App ID-79803","2014 Fall",30,3.87,0,211.31,74248,23639,0.9505,0.0017,0,0,0,0,0,0,0,1,0,0,0,0,0
0,"App ID-79822","2014 Fall",31,3.98,0,689.09,57602,19259,0.9673,8e-04,0,0,0,0,0,0,0,1,0,1,0,1,0
0,"App ID-79865","2014 Fall",24,3.29,0,229.64,46354,47040,0.9093,0.0012,0,0,0,0,0,0,1,0,1,0,0,0,0
1,"App ID-79889","2014 Fall",27,3.78,0,567.55,50928,47787,0.9359,0.001,0,0,0,1,0,0,0,0,0,0,0,1,0
1,"App ID-79968","2014 Fall",19,2.8,0,107.55,37059,4318,0.3824,0.0014,1,0,0,1,1,0,0,0,1,0,1,0,0
1,"App ID-80018","2014 Fall",27,3.62,1,152.83,54983,16440,0.9509,0.0017,1,0,0,1,0,0,1,0,0,0,0,0,0
0,"App ID-80123","2014 Fall",31,4,0,73.7,49018,36448,0.906,0.0045,1,0,0,0,0,0,0,1,0,1,0,0,1
1,"App ID-80191","2014 Fall",22,3.43,0,202.61,51143,3293,0.9736,0.0015,1,1,0,1,0,0,0,0,1,0,0,0,0
0,"App ID-80299","2014 Fall",20,3.55,0,203.72,64073,3990,0.9659,5e-04,0,0,0,0,0,0,0,0,1,0,0,0,0
0,"App ID-80571","2014 Fall",18,2.72,1,221.54,43127,56467,0.4714,7e-04,0,0,0,0,1,0,0,0,1,0,1,0,0
0,"App ID-80580","2014 Fall",22,3.33,0,2.52,42616,48506,0.8627,0.0107,0,1,0,1,0,0,0,0,1,0,0,0,1
1,"App ID-80593","2014 Fall",24,3.41,0,141.46,64655,4841,0.9831,0.0103,0,0,0,1,0,0,0,0,1,0,0,0,0
0,"App ID-80707","2014 Fall",18,2.92,0,117.03,53818,7935,0.9442,0.0037,0,1,0,1,0,0,0,0,1,0,1,0,0
0,"App ID-80708","2014 Fall",33,4,0,117.03,53818,7935,0.9442,0.0037,1,0,0,0,0,0,0,1,0,1,0,0,0
0,"App ID-80778","2014 Fall",26,3.25,0,208.79,102603,16443,0.8942,0.0038,0,0,0,1,0,0,0,0,0,0,0,0,0
0,"App ID-80875","2014 Fall",24,3.12,0,208.79,102603,16443,0.8942,0.0038,0,0,0,1,0,0,0,0,1,0,0,0,0
0,"App ID-80907","2014 Fall",28,3.39,0,207.93,64179,28585,0.8073,0.0033,1,0,0,0,0,0,0,0,0,0,0,0,0
0,"App ID-81018","2014 Fall",30,3.87,0,203.3,73100,32771,0.5458,0.0015,0,0,0,1,0,0,0,1,0,0,0,0,0
0,"App ID-81020","2014 Fall",31,3.9,0,206.71,94505,25784,0.8401,0.0031,1,0,0,1,0,0,0,1,0,0,0,0,0
1,"App ID-81057","2014 Fall",18,2.93,0,206.93,91512,21957,0.9146,0.0041,0,0,0,1,0,0,0,0,1,0,1,0,0
0,"App ID-81206","2014 Fall",24,3.2,0,206.93,91512,21957,0.9146,0.0041,0,0,0,1,1,0,0,0,1,0,0,0,0
0,"App ID-81215","2014 Fall",24,3.76,0,99.81,47772,33463,0.856,0.0036,0,0,0,0,0,0,0,0,1,0,0,0,0
1,"App ID-81221","2014 Fall",28,2.49,0,215.04,80356,16736,0.866,0.0039,1,0,0,1,0,0,0,0,0,0,1,0,0
0,"App ID-81289","2014 Fall",24,3.24,0,1242.18,65109,46538,0.8365,4e-04,0,0,0,0,1,0,0,0,1,0,0,1,0
0,"App ID-81312","2014 Fall",30,3.39,0,257.71,39985,15571,0.9786,3e-04,0,0,0,1,0,0,0,1,0,0,0,0,0
1,"App ID-81325","2014 Fall",23,2.97,0,225.68,67425,12500,0.8366,0.0022,0,0,0,0,0,0,0,0,1,0,1,0,0
1,"App ID-81404","2014 Fall",25,3.92,0,225.73,69668,14709,0.9604,0.0024,1,0,0,0,0,0,0,0,0,1,0,0,0
0,"App ID-81407","2014 Fall",24,3.58,0,72.79,52292,1242,0.9791,0.0097,0,0,0,0,0,0,0,0,1,0,0,0,1
1,"App ID-81433","2014 Fall",30,3.8,0,417.97,42333,9544,0.9735,0.0017,1,0,0,1,0,0,0,1,0,0,0,1,0
0,"App ID-81511","2015 Fall",28,3.02,1,2.52,42616,48506,0.8627,0.0107,0,0,0,0,0,0,1,0,0,0,0,0,1
1,"App ID-81623","2014 Fall",20,3.59,0,81.68,53036,530,0.9943,0.0038,1,0,0,0,0,0,0,0,1,0,0,0,0
0,"App ID-81640","2014 Fall",31,4,0,189.73,57549,28730,0.9447,0.0033,0,0,0,1,0,0,0,1,0,1,0,0,0
0,"App ID-81759","2014 Fall",28,3.83,0,73.7,49018,36448,0.906,0.0045,1,0,0,1,0,0,0,0,0,0,0,0,1
0,"App ID-81780","2014 Fall",24,3,0,125.37,48561,6006,0.9189,0.0018,1,0,0,1,1,0,0,0,1,0,0,0,0
0,"App ID-81836","2014 Fall",21,3.43,0,28.87,70357,632,1,0.0253,0,0,0,0,0,0,0,0,1,0,0,0,1
1,"App ID-81855","2014 Fall",24,3.41,0,43.46,52268,16639,0.9237,0.0108,0,1,0,1,0,0,0,0,1,0,0,0,1
1,"App ID-81947","2014 Fall",26,3.17,0,221.86,58594,27899,0.8263,0.0014,1,0,0,0,0,1,1,0,0,0,0,0,0
1,"App ID-81972","2014 Fall",29,3.84,0,99.81,47772,33463,0.856,0.0036,0,1,0,0,0,0,0,0,0,0,0,0,0
0,"App ID-82088","2014 Fall",16,2.98,0,217.35,38793,10247,0.9245,0.001,0,0,0,0,0,0,0,0,1,0,1,0,0
0,"App ID-82093","2014 Fall",23,3.79,0,150.84,44773,25838,0.8779,0.0018,0,0,0,0,0,0,1,0,1,0,0,0,0
0,"App ID-82157","2014 Fall",20,3.12,0,217.99,70106,38611,0.9219,0.0019,0,0,0,1,0,0,0,0,1,0,0,0,0
0,"App ID-82216","2014 Fall",24,3.72,0,3.65,66172,31429,0.9349,0.0193,1,0,0,0,0,0,0,0,1,0,0,0,1
1,"App ID-82244","2014 Fall",32,4,0,3.65,66172,31429,0.9349,0.0193,1,0,0,0,0,0,0,1,0,1,0,0,1
0,"App ID-82250","2014 Fall",33,3.74,0,287.15,42141,28875,0.9043,0.0012,0,0,0,1,0,0,0,1,0,0,0,0,0
0,"App ID-82286","2014 Fall",23,3.55,0,43.46,52268,16639,0.9237,0.0108,1,0,0,0,1,0,0,0,1,0,0,0,1
0,"App ID-82319","2014 Fall",33,3.86,0,128.09,48178,29469,0.9582,0.0036,0,0,0,1,1,0,0,1,0,0,0,0,0
0,"App ID-82376","2014 Fall",25,3.79,0,146.11,46132,22990,0.8633,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"App ID-82394","2014 Fall",28,3.78,0,80.65,45168,10522,0.9699,0.007,0,0,0,1,0,0,0,0,0,0,0,0,0
0,"App ID-82411","2014 Fall",25,3.53,0,182.7,69444,2506,0.9777,0.0016,0,0,0,1,0,0,0,0,0,0,0,0,0
0,"App ID-82417","2014 Fall",31,3.66,0,207.49,78141,25954,0.9145,0.0033,1,0,0,0,0,0,0,1,0,0,0,0,0
1,"App ID-82478","2014 Fall",26,3.96,0,63.37,51288,9464,0.8836,0.0042,0,1,0,1,0,0,0,0,0,1,0,0,1
1,"App ID-82483","2014 Fall",30,4,0,10.18,89458,3858,0.987,0.014,0,0,0,0,0,0,0,1,0,1,0,0,1
0,"App ID-82512","2014 Fall",25,3.97,0,62.78,57125,341,1,0.0029,0,0,0,0,0,0,0,0,0,1,0,0,1
0,"App ID-82518","2014 Fall",25,3.29,0,215.07,61448,39628,0.8198,0.0035,1,1,0,0,0,0,0,0,0,0,0,0,0
0,"App ID-82588","2014 Fall",19,2.86,0,43.46,52268,16639,0.9237,0.0108,0,1,0,0,0,0,0,0,1,0,1,0,1
