"Application ID","Award Status","Comprehensive Cost","Total Gift","Total Institutional Gift","Gross Need"
"App ID-195115","Award Complete","44668.00","29994.00","23760.00","41941.00"
"App ID-232856","Award Complete","44668.00","17960.00","17960.00","19956.00"
"App ID-195259","Award Complete","44668.00","21000.00","21000.00","0.00"
"App ID-233677","No Award","44668.00","0.00","0.00","47398.00"
"App ID-230808","Award Complete","44668.00","19500.00","19500.00","6092.00"
"App ID-155808","Award Complete","44668.00","17250.00","17250.00","0.00"
"App ID-180426","Award Complete","44668.00","19000.00","19000.00","0.00"
"App ID-230458","Award Complete","44668.00","32471.00","16720.00","47758.00"
"App ID-192567","Award Complete","44668.00","20000.00","20000.00","0.00"
"App ID-214327","Award Complete","44668.00","21000.00","21000.00","14751.00"
"App ID-194509","No Award","44668.00","0.00","0.00","44692.00"
"App ID-232262","Award Complete","44668.00","0.00","0.00","0.00"
"App ID-233732","Award Complete","44668.00","29599.00","20810.00","43095.00"
"App ID-192592","Award Complete","44668.00","21500.00","21500.00","0.00"
"App ID-145695","Award Complete","44668.00","19000.00","19000.00","0.00"
"App ID-232862","Award Complete","44668.00","8000.00","8000.00","0.00"
"App ID-157801","Award Complete","44668.00","19500.00","19500.00","17255.00"
"App ID-226728","No Award","44668.00","0.00","0.00",""
"App ID-205060","Award Complete","44668.00","26600.00","26600.00","30737.00"
"App ID-202999","Award Complete","44668.00","22960.00","22960.00","29727.00"
"App ID-178642","Award Complete","44668.00","34735.00","27250.00","43229.00"
"App ID-233750","Award Complete","44668.00","26600.00","26600.00","28180.00"
"App ID-232840","Award Complete","44668.00","19000.00","19000.00","13769.00"
"App ID-193607","Award Complete","44668.00","21000.00","21000.00","15775.00"
"App ID-225776","Award Complete","44668.00","15000.00","15000.00","0.00"
"App ID-191376","Award Complete","44668.00","27988.00","27180.00","36359.00"
"App ID-232859","Award Complete","44668.00","28495.00","20130.00","28936.00"
"App ID-230569","Award Complete","44668.00","24126.00","21480.00","38252.00"
"App ID-227972","Award Complete","44668.00","30007.00","21730.00","44139.00"
"App ID-196382","Award Complete","44668.00","17000.00","17000.00","0.00"
"App ID-225763","Award Complete","44668.00","28256.00","26630.00","36697.00"
"App ID-230581","Award Complete","44668.00","27160.00","27160.00","29483.00"
"App ID-230557","Award Complete","44668.00","19000.00","19000.00","17743.00"
"App ID-122250","Award Complete","44668.00","22500.00","22500.00","13670.00"
"App ID-181304","Award Complete","44668.00","0.00","0.00","5495.00"
"App ID-194895","Award Complete","44668.00","19000.00","19000.00","13306.00"
"App ID-192467","Award Complete","44668.00","30025.00","26460.00",""
"App ID-196628","Award Complete","44668.00","25954.00","22954.00","27325.00"
"App ID-230570","Award Complete","44668.00","26600.00","26600.00","33790.00"
"App ID-233608","Award Complete","44668.00","21820.00","21820.00","22978.00"
"App ID-192697","Award Complete","44668.00","21500.00","21500.00","0.00"
"App ID-225822","Award Complete","44668.00","17000.00","17000.00","8914.00"
"App ID-227458","Award Complete","44668.00","17000.00","17000.00","15452.00"
"App ID-226635","Award Complete","44668.00","26600.00","26600.00",""
"App ID-136876","Award Complete","44668.00","30035.00","17000.00","45517.00"
"App ID-173607","Award Complete","44668.00","21000.00","21000.00","20789.00"
"App ID-162350","Award Complete","44668.00","17000.00","17000.00","0.00"
"App ID-156500","Award Complete","44668.00","19000.00","19000.00","0.00"
"App ID-135355","Award Complete","44668.00","22580.00","22580.00",""
"App ID-188262","No Award","44668.00","0.00","0.00","47352.00"
"App ID-161884","No Award","44668.00","0.00","0.00","44991.00"
"App ID-192557","Award Complete","44668.00","26698.00","20390.00","42087.00"
"App ID-204671","Award Complete","44668.00","19000.00","19000.00","0.00"
"App ID-225941","Award Complete","44668.00","30753.00","21430.00","45229.00"
"App ID-233638","No Award","44668.00","0.00","0.00",""
"App ID-232857","Award Complete","44668.00","30061.00","20330.00","45553.00"
"App ID-233724","Award Complete","44668.00","20090.00","20090.00","21156.00"
"App ID-225752","Award Complete","44668.00","20000.00","20000.00","11935.00"
"App ID-159798","Award Complete","44668.00","28351.00","18520.00","45737.00"
"App ID-204670","Award Complete","44668.00","20510.00","20510.00","25641.00"
"App ID-244644","No Award","44668.00","0.00","0.00","10493.00"
"App ID-240894","Award Complete","44668.00","22400.00","22400.00","31671.00"
"App ID-244328","Award Complete","44668.00","20430.00","20430.00","35555.00"
"App ID-234764","Award Complete","44668.00","22070.00","22070.00","24533.00"
"App ID-160266","Award Complete","44668.00","17740.00","17740.00","18674.00"
"App ID-160435","Award Complete","44668.00","29200.00","29200.00","43737.00"
"App ID-239692","No Award","44668.00","0.00","0.00",""
"App ID-178005","Award Complete","44668.00","20620.00","20620.00","25777.00"
"App ID-251366","Award Complete","44668.00","11265.00","7000.00","19748.00"
"App ID-87123","Award Complete","44668.00","13280.00","13280.00","24971.00"
"App ID-186510","Award Complete","44668.00","12000.00","12000.00","0.00"
"App ID-252454","Award Complete","44668.00","16000.00","16000.00","18052.00"
"App ID-250819","No Award","44668.00","0.00","0.00",""
"App ID-250845","Award Complete","44668.00","26265.00","16450.00","48188.00"
"App ID-252478","Award Complete","44668.00","32471.00","16720.00","47758.00"
"App ID-227487","Award Complete","44668.00","28155.00","18640.00","46502.00"
"App ID-235019","No Award","44668.00","0.00","0.00","44734.00"
"App ID-170896","Award Complete","44668.00","29605.00","19790.00","47758.00"
"App ID-232943","Award Complete","44668.00","22400.00","22400.00","29177.00"
"App ID-240791","No Award","44668.00","0.00","0.00",""
"App ID-246588","Award Complete","44668.00","26600.00","26600.00","33539.00"
"App ID-244505","Award Complete","44668.00","10500.00","10500.00","1856.00"
"App ID-244418","Award Complete","44668.00","15810.00","15810.00","19287.00"
"App ID-182896","No Award","44668.00","0.00","0.00","48358.00"
"App ID-244680","Award Complete","44668.00","18500.00","18500.00","5072.00"
"App ID-247061","Award Complete","44668.00","18000.00","18000.00","12248.00"
"App ID-243447","Award Complete","44668.00","26600.00","26600.00","35244.00"
"App ID-137231","No Award","44668.00","0.00","0.00",""
"App ID-192626","Award Complete","44668.00","18730.00","18730.00","19716.00"
"App ID-233175","Award Complete","44668.00","11000.00","11000.00","5698.00"
"App ID-252481","No Award","44668.00","0.00","0.00","41968.00"
"App ID-176232","Award Complete","44668.00","14500.00","14500.00","0.00"
"App ID-227810","Award Complete","44668.00","31751.00","16000.00","47758.00"
"App ID-240906","No Award","44668.00","0.00","0.00","47758.00"
"App ID-251383","No Award","44668.00","0.00","0.00","46462.00"
"App ID-177559","Award Complete","44668.00","26265.00","16450.00",""
"App ID-244560","No Award","44668.00","0.00","0.00","45460.00"
"App ID-247188","Award Complete","44668.00","22400.00","22400.00","32125.00"
"App ID-192999","Award Complete","44668.00","25250.00","25250.00","34595.00"
"App ID-193168","Award Complete","44668.00","9000.00","9000.00","0.00"
"App ID-244548","Award Complete","44668.00","18500.00","18500.00","0.00"
"App ID-240773","Award Complete","44668.00","26600.00","26600.00","36076.00"
"App ID-240677","No Award","44668.00","0.00","0.00",""
"App ID-217429","Award Complete","44668.00","26520.00","26520.00","39588.00"
"App ID-205253","No Award","44668.00","0.00","0.00","45443.00"
"App ID-244596","No Award","44668.00","0.00","0.00","47758.00"
"App ID-205283","No Award","44668.00","0.00","0.00","45081.00"
"App ID-228086","No Award","44668.00","0.00","0.00","45700.00"
"App ID-244590","Award Complete","44668.00","22400.00","22400.00","30781.00"
"App ID-245651","Award Complete","44668.00","26600.00","26600.00","39707.00"
"App ID-251540","Award Complete","44668.00","22400.00","22400.00","31279.00"
"App ID-190746","Award Complete","44668.00","0.00","0.00","36765.00"
"App ID-240780","Award Complete","44668.00","32251.00","16500.00","47758.00"
"App ID-180763","Award Complete","44668.00","16000.00","16000.00","0.00"
"App ID-131176","Award Complete","44668.00","16000.00","16000.00",""
"App ID-225973","Award Complete","44668.00","29574.00","25800.00","39443.00"
"App ID-196849","Award Complete","44668.00","25200.00","25200.00","42351.00"
"App ID-231405","Award Complete","44668.00","32351.00","16600.00","47758.00"
"App ID-239890","Award Complete","44668.00","22400.00","22400.00","29305.00"
"App ID-240496","Award Complete","44668.00","12500.00","12500.00","9442.00"
"App ID-244427","Award Complete","44668.00","19890.00","19890.00","24871.00"
"App ID-247181","Award Complete","44668.00","20280.00","20280.00","25356.00"
"App ID-156356","Award Complete","44668.00","7000.00","7000.00","0.00"
"App ID-240468","Award Complete","44668.00","27908.00","16500.00","32484.00"
"App ID-240770","No Award","44668.00","0.00","0.00",""
"App ID-87252","Award Complete","44668.00","25770.00","25770.00","38466.00"
"App ID-190749","Award Complete","44668.00","24390.00","24390.00","38722.00"
"App ID-251532","Award Complete","44668.00","26600.00","26600.00","24643.00"
"App ID-187794","No Award","44668.00","0.00","0.00",""
"App ID-251444","Award Complete","44668.00","30800.00","30800.00","42938.00"
"App ID-191751","Award Complete","44668.00","32101.00","16350.00","47758.00"
"App ID-228991","Award Complete","44668.00","26600.00","26600.00","0.00"
"App ID-247156","Award Complete","44668.00","0.00","0.00",""
"App ID-244570","Award Complete","44668.00","32475.00","22660.00","48188.00"
"App ID-180477","Award Complete","44668.00","16500.00","16500.00","0.00"
"App ID-251573","Award Complete","44668.00","25200.00","25200.00","42343.00"
"App ID-234408","No Award","44668.00","0.00","0.00","48358.00"
"App ID-244588","Award Complete","44668.00","25194.00","19550.00","41386.00"
"App ID-204725","Award Complete","44668.00","22400.00","22400.00","31906.00"
"App ID-239861","Award Complete","44668.00","22400.00","22400.00",""
"App ID-193620","Award Complete","44668.00","22400.00","22400.00",""
"App ID-240314","Award Complete","44668.00","29195.00","27430.00","44089.00"
"App ID-193906","Award Complete","44668.00","16500.00","16500.00","0.00"
"App ID-151629","Award Complete","44668.00","18500.00","18500.00","3685.00"
"App ID-232378","Award Complete","44668.00","21450.00","21450.00","24125.00"
"App ID-204745","No Award","44668.00","0.00","0.00",""
"App ID-240955","Award Complete","44668.00","29600.00","29600.00","41409.00"
"App ID-240084","Award Complete","44668.00","9490.00","9490.00","11863.00"
"App ID-240506","Award Complete","44668.00","31251.00","15500.00","47758.00"
"App ID-184546","Award Complete","44668.00","16500.00","16500.00","0.00"
"App ID-251534","Award Complete","44668.00","29600.00","29600.00","41151.00"
"App ID-244572","Award Complete","44668.00","16500.00","16500.00","0.00"
"App ID-240121","Award Complete","44668.00","28369.00","14170.00","46141.00"
"App ID-235968","Award Complete","44668.00","25010.00","25010.00","26332.00"
"App ID-228523","No Award","44668.00","0.00","0.00","42445.00"
"App ID-227324","No Award","44668.00","0.00","0.00","47758.00"
"App ID-247073","No Award","44668.00","0.00","0.00","44306.00"
"App ID-244545","Award Complete","44668.00","31251.00","15500.00","47758.00"
"App ID-183705","Award Complete","44668.00","25696.00","15760.00",""
"App ID-251492","Award Complete","44668.00","25312.00","21120.00","37793.00"
"App ID-226336","Award Complete","44668.00","20580.00","20580.00","21664.00"
"App ID-130335","Award Complete","44668.00","29600.00","29600.00","22376.00"
"App ID-225857","Award Complete","44668.00","28992.00","24510.00","39723.00"
"App ID-131193","Award Complete","44668.00","26600.00","26600.00","28280.00"
"App ID-161958","Award Complete","44668.00","30661.00","20030.00","46457.00"
"App ID-186812","Award Complete","44668.00","29601.00","13850.00","47758.00"
"App ID-239915","Award Complete","44668.00","26800.00","21080.00","41475.00"
"App ID-240344","Award Complete","44668.00","31391.00","19820.00","47571.00"
"App ID-244327","No Award","44668.00","0.00","0.00","44373.00"
"App ID-230649","Award Complete","44668.00","18080.00","18080.00","19033.00"
"App ID-188221","Award Complete","44668.00","29601.00","13850.00","47758.00"
"App ID-204213","Award Complete","44668.00","23960.00","23960.00","30028.00"
"App ID-226441","Award Complete","44668.00","26124.00","24020.00","35789.00"
"App ID-232300","No Award","44668.00","0.00","0.00",""
"App ID-251458","No Award","44668.00","0.00","0.00","46572.00"
"App ID-230594","Award Complete","44668.00","29601.00","13850.00","47758.00"
"App ID-233684","Award Complete","44668.00","15000.00","15000.00","0.00"
"App ID-227087","No Award","44668.00","0.00","0.00","42711.00"
"App ID-161733","Award Complete","44668.00","19000.00","19000.00","0.00"
"App ID-244524","Award Complete","44668.00","26600.00","26600.00","31720.00"
"App ID-244347","No Award","44668.00","0.00","0.00","38012.00"
"App ID-186586","No Award","44668.00","0.00","0.00","47758.00"
"App ID-234793","Award Complete","44668.00","26798.00","21310.00","41103.00"
"App ID-254335","Award Complete","44668.00","22400.00","22400.00","34146.00"
"App ID-253394","Award Complete","44668.00","7000.00","7000.00","0.00"
"App ID-154105","No Award","41484.00","0.00","","44170.00"
"App ID-145110","No Award","41484.00","0.00","","44474.00"
"App ID-150459","Award Complete","41484.00","19864.00","17380.00","35271.00"
"App ID-75455","Award Complete","41484.00","3390.00","3390.00","0.00"
"App ID-131789","No Award","41484.00","0.00","","35521.00"
"App ID-128077","Award Complete","41484.00","26748.00","21900.00","38200.00"
"App ID-105037","Award Complete","41484.00","20864.00","10120.00","44444.00"
"App ID-75347","Award Complete","41484.00","17000.00","17000.00","0.00"
"App ID-75433","Award Complete","41484.00","22360.00","22360.00","31957.00"
"App ID-75805","Award Complete","41484.00","16500.00","16500.00","0.00"
"App ID-76313","Award Complete","41484.00","23060.00","23060.00","24274.00"
"App ID-82483","Award Complete","41484.00","19500.00","19500.00","0.00"
"App ID-127258","No Award","41484.00","0.00","","22083.00"
"App ID-82861","Award Complete","41484.00","17860.00","17860.00","23821.00"
"App ID-106125","Award Complete","41484.00","12570.00","12570.00","16769.00"
"App ID-90293","Award Complete","41484.00","20580.00","20580.00","35490.00"
"App ID-134690","Award Complete","41484.00","9130.00","9130.00","13435.00"
"App ID-131340","Award Complete","41484.00","5500.00","5500.00","0.00"
"App ID-137498","Award Complete","41484.00","20240.00","20240.00","37812.00"
"App ID-75762","Award Complete","41484.00","13000.00","13000.00","0.00"
"App ID-128741","Award Complete","41484.00","18000.00","18000.00","14565.00"
