"zip","distance","Median.Income","Total","White","Pct.White","Alumni.Pop","Alumni.Density"
"",NA,NA,NA,NA,NA,4,NA
"33130",NA,23440,24658,21846,0.886,NA,NA
"33131",NA,80055,15839,13817,0.8723,NA,NA
"33132",NA,55560,10390,8464,0.8146,NA,NA
"33133",NA,59226,33929,28857,0.8505,NA,NA
"33134",NA,53841,40970,38127,0.9306,NA,NA
"33135",NA,22329,35559,33048,0.9294,NA,NA
"33136",NA,20903,13262,5045,0.3804,NA,NA
"33137",NA,48887,21069,14074,0.668,NA,NA
"33138",NA,40167,29516,15298,0.5183,NA,NA
"33139",NA,43972,37536,29424,0.7839,NA,NA
"33140",NA,57500,23483,19550,0.8325,NA,NA
"33141",NA,36560,37463,26606,0.7102,NA,NA
"33142",NA,22127,54939,24710,0.4498,NA,NA
"33143",NA,65489,32709,27322,0.8353,NA,NA
"33144",NA,33783,26602,25741,0.9676,NA,NA
"33145",NA,36959,31127,28579,0.9181,NA,NA
"33146",NA,113835,14983,13208,0.8815,NA,NA
"33147",NA,27852,43537,14913,0.3425,NA,NA
"33149",NA,121023,12774,12121,0.9489,NA,NA
"33150",1710.43,26716,28759,6727,0.2339,NA,NA
"33154",NA,60833,14440,12395,0.8584,NA,NA
"33155",NA,55827,48407,46132,0.953,NA,NA
"33156",NA,96299,33806,30454,0.9008,NA,NA
"33157",NA,60760,67927,45771,0.6738,NA,NA
"33158",NA,138257,7319,6420,0.8772,NA,NA
"33160",NA,47451,39141,35381,0.9039,NA,NA
"33161",1708.69,32623,54772,15809,0.2886,NA,NA
"33162",NA,38090,47280,17768,0.3758,NA,NA
"33165",NA,43248,56175,53180,0.9467,NA,NA
"33166",NA,46667,23534,20787,0.8833,NA,NA
"33167",NA,36131,20064,5091,0.2537,NA,NA
"33168",NA,42794,28651,6804,0.2375,NA,NA
"33169",NA,38907,38365,4895,0.1276,NA,NA
"33170",NA,43303,13399,6791,0.5068,NA,NA
"33172",NA,42126,39898,37388,0.9371,NA,NA
"33173",NA,55426,34648,32374,0.9344,NA,NA
"33174",NA,37027,31000,28486,0.9189,NA,NA
"33175",NA,49212,54237,51989,0.9586,NA,NA
"33176",NA,60722,51830,40035,0.7724,NA,NA
"33177",NA,54328,56736,45455,0.8012,NA,NA
"33178",1706.1,75139,44218,40093,0.9067,NA,NA
"33179",NA,43971,43018,24501,0.5696,NA,NA
"33180",NA,64882,32103,29143,0.9078,NA,NA
"33181",NA,38097,17881,10864,0.6076,NA,NA
"33182",NA,65119,17339,15451,0.8911,NA,NA
"33183",NA,50429,37303,33857,0.9076,NA,NA
"33184",NA,49944,21474,20805,0.9688,NA,NA
"33185",NA,75832,29300,27970,0.9546,NA,NA
"33186",NA,62356,71441,62734,0.8781,NA,NA
"33187",NA,66513,16577,14510,0.8753,NA,NA
"33189",NA,46389,24697,17414,0.7051,NA,NA
"33190",NA,50261,12991,8886,0.684,NA,NA
"33193",NA,49945,48273,44208,0.9158,NA,NA
"33194",NA,71620,8585,7065,0.8229,NA,NA
"33196",NA,65727,46577,39339,0.8446,NA,NA
"33301",NA,76343,13211,11423,0.8647,NA,NA
"33304",NA,44954,19101,13591,0.7115,NA,NA
"33305",NA,53069,11991,10696,0.892,NA,NA
"33306",NA,73889,3540,3296,0.9311,NA,NA
"33308",NA,61101,28581,26881,0.9405,NA,NA
"33309",1690.95,46474,36394,16693,0.4587,NA,NA
"33311",NA,31001,65688,7519,0.1145,NA,NA
"33312",1696.46,48879,53453,32163,0.6017,NA,NA
"33313",NA,34282,58515,8842,0.1511,NA,NA
"33314",NA,36955,22910,16627,0.7258,NA,NA
"33315",NA,51569,12851,10981,0.8545,NA,NA
"33316",NA,54033,10448,9243,0.8847,NA,NA
"33317",1692.92,60835,35734,24446,0.6841,NA,NA
"33319",1689.5,39451,46740,15975,0.3418,NA,NA
"33321",NA,43938,45661,33848,0.7413,NA,NA
"33322",NA,47728,37700,27021,0.7167,NA,NA
"33323",NA,80288,19962,14744,0.7386,NA,NA
"33324",NA,58193,45751,35730,0.781,NA,NA
"33325",NA,77441,29777,23635,0.7937,NA,NA
"33326",NA,78481,33538,28048,0.8363,NA,NA
"33327",NA,118025,22970,19295,0.84,NA,NA
"33328",NA,77654,28440,24214,0.8514,NA,NA
"33330",NA,97240,13520,10921,0.8078,NA,NA
"33331",NA,92835,23703,18827,0.7943,NA,NA
"33332",NA,119375,10571,9155,0.866,NA,NA
"33334",NA,46411,29063,21931,0.7546,NA,NA
"33351",NA,54582,34709,18544,0.5343,NA,NA
"33401",NA,41535,26233,15468,0.5896,NA,NA
"33403",NA,36804,12239,5768,0.4713,NA,NA
"33404",NA,35728,26884,7075,0.2632,NA,NA
"33405",NA,41848,20452,18121,0.886,NA,NA
"33406",NA,45614,25355,21007,0.8285,NA,NA
"33407",NA,33241,28101,8697,0.3095,NA,NA
"33408",NA,56301,17429,16890,0.9691,NA,NA
"33409",NA,42654,31081,16766,0.5394,NA,NA
"33410",NA,60805,34333,29551,0.8607,NA,NA
"33411",NA,61552,66683,47599,0.7138,NA,NA
"33412",NA,88318,13043,10485,0.8039,NA,NA
"33413",NA,52764,14847,9809,0.6607,NA,NA
"33414",NA,79592,54865,43400,0.791,NA,NA
"33415",NA,36463,47037,35883,0.7629,NA,NA
"33417",NA,30330,31425,18908,0.6017,NA,NA
"33418",NA,76297,36169,31000,0.8571,NA,NA
"33426",NA,50510,20578,15649,0.7605,NA,NA
"33428",NA,60929,39583,33115,0.8366,NA,NA
"33430",NA,31402,21286,8394,0.3943,NA,NA
"33431",NA,65536,17801,15445,0.8676,NA,NA
"33432",NA,58972,19925,17447,0.8756,NA,NA
"33433",1681.4,54803,43450,38432,0.8845,NA,NA
"33434",NA,50594,19987,18525,0.9269,NA,NA
"33435",NA,37500,33592,17231,0.5129,NA,NA
"33436",NA,51942,41955,31446,0.7495,NA,NA
"33437",NA,54680,37755,32320,0.856,NA,NA
"33438",NA,25729,337,224,0.6647,NA,NA
"33440",NA,36278,20096,13388,0.6662,NA,NA
"33441",NA,36792,26567,17420,0.6557,NA,NA
"33442",NA,40646,29381,25407,0.8647,NA,NA
"33444",NA,45513,21904,10163,0.464,NA,NA
"33445",NA,51835,30276,21527,0.711,NA,NA
"33446",NA,49284,22891,21583,0.9429,NA,NA
"33449",NA,92958,11132,8898,0.7993,NA,NA
"33455",NA,51931,21033,19115,0.9088,NA,NA
"33458",1647.05,68857,51400,46716,0.9089,NA,NA
"33460",NA,38023,31378,22775,0.7258,NA,NA
"33461",NA,33305,42994,33134,0.7707,NA,NA
"33462",NA,46411,33206,23887,0.7194,NA,NA
"33463",NA,52279,57143,37522,0.6566,NA,NA
"33467",NA,63934,51122,44148,0.8636,NA,NA
"33469",NA,68133,14637,13951,0.9531,NA,NA
"33470",NA,73306,26734,21843,0.817,NA,NA
"33471",NA,32254,7825,5819,0.7436,NA,NA
"33472",NA,64865,20094,18177,0.9046,NA,NA
"33473",NA,133365,7149,5727,0.8011,NA,NA
"33476",NA,25650,8062,2550,0.3163,NA,NA
"33477",NA,76738,13368,12976,0.9707,NA,NA
"33478",NA,94041,12334,11677,0.9467,NA,NA
"33480",NA,94559,9667,9422,0.9747,NA,NA
"33483",NA,61020,11787,10425,0.8844,NA,NA
"33484",NA,35671,23870,20491,0.8584,NA,NA
"33486",NA,76759,23194,19774,0.8525,NA,NA
"33487",NA,73831,16954,15538,0.9165,NA,NA
"33493",NA,35250,5161,1904,0.3689,NA,NA
"33496",NA,78272,22301,19700,0.8834,NA,NA
"33498",NA,82641,13740,11927,0.868,NA,NA
"33503",NA,30700,215,50,0.2326,NA,NA
"33510",NA,52833,26715,20345,0.7616,NA,NA
"33511",NA,53167,53841,38410,0.7134,NA,NA
"33513",NA,34572,12248,9730,0.7944,NA,NA
"33514",NA,36786,2034,1729,0.85,NA,NA
"33521",NA,28594,546,319,0.5842,NA,NA
"33523",NA,35165,18869,16146,0.8557,NA,NA
"33525",NA,44382,17789,15326,0.8615,NA,NA
"33527",NA,49284,15680,13259,0.8456,NA,NA
"33534",NA,42680,14282,9496,0.6649,NA,NA
"33538",NA,32387,4585,4520,0.9858,NA,NA
"33540",NA,42266,9946,9501,0.9553,NA,NA
"33541",NA,39048,20142,18795,0.9331,NA,NA
"33542",NA,33078,20901,19098,0.9137,NA,NA
"33543",1506.24,70439,22483,18020,0.8015,NA,NA
"33544",NA,74234,24374,19121,0.7845,NA,NA
"33545",NA,68741,15091,10399,0.6891,NA,NA
"33547",NA,93279,21807,19783,0.9072,NA,NA
"33548",NA,90682,6474,5845,0.9028,NA,NA
"33549",NA,55956,15408,13171,0.8548,NA,NA
"33556",NA,89258,21402,18614,0.8697,NA,NA
"33558",NA,69325,20557,18231,0.8869,NA,NA
"33559",NA,56842,16768,12878,0.768,NA,NA
"33563",NA,38717,26746,18410,0.6883,NA,NA
"33565",NA,48826,18555,16682,0.8991,NA,NA
"33566",NA,51528,19941,16144,0.8096,NA,NA
"33567",NA,47226,11682,8792,0.7526,NA,NA
"33569",NA,63985,23994,19058,0.7943,NA,NA
"33570",NA,42446,22451,15992,0.7123,NA,NA
"33572",NA,69534,15440,13502,0.8745,NA,NA
"33573",NA,42897,19647,18376,0.9353,NA,NA
"33576",NA,49533,3723,3534,0.9492,NA,NA
"33578",NA,56027,43222,28049,0.649,NA,NA
"33579",NA,76195,26518,17557,0.6621,NA,NA
"33584",NA,55552,25495,19523,0.7658,NA,NA
"33585",NA,48810,1550,1279,0.8252,NA,NA
"33592",NA,37440,10364,8659,0.8355,NA,NA
"33594",NA,61411,34258,26662,0.7783,NA,NA
"33596",NA,92905,29547,24684,0.8354,NA,NA
"33597",NA,35554,8026,7341,0.9147,NA,NA
"33598",NA,43285,13881,9763,0.7033,NA,NA
"33602",NA,64486,12456,9171,0.7363,NA,NA
"33603",NA,34580,20015,13546,0.6768,NA,NA
"33604",NA,32224,37740,23823,0.6312,NA,NA
"33605",NA,26363,17725,5419,0.3057,NA,NA
"33606",NA,62657,17945,15321,0.8538,NA,NA
"33607",NA,36047,25760,14727,0.5717,NA,NA
"33609",NA,58091,16829,14156,0.8412,NA,NA
"33610",NA,30036,41883,13036,0.3112,NA,NA
"33611",NA,54327,31277,25682,0.8211,NA,NA
"33612",NA,28309,44552,24664,0.5536,NA,NA
"33613",NA,27286,32016,19094,0.5964,NA,NA
"33614",NA,34038,47901,35851,0.7484,NA,NA
"33615",NA,47617,46788,37941,0.8109,NA,NA
"33616",NA,48595,13662,9330,0.6829,NA,NA
"33617",NA,37407,42441,23615,0.5564,NA,NA
"33618",NA,59515,25559,20770,0.8126,NA,NA
"33619",NA,32868,35333,18786,0.5317,NA,NA
"33620",NA,NA,4772,3458,0.7246,NA,NA
"33621",NA,57857,1860,1448,0.7785,NA,NA
"33624",NA,62141,39109,30762,0.7866,NA,NA
"33625",NA,58778,25255,19644,0.7778,NA,NA
"33626",NA,101119,28390,22779,0.8024,NA,NA
"33629",NA,98042,24362,22416,0.9201,NA,NA
"33634",NA,49756,19920,16398,0.8232,NA,NA
"33635",NA,56383,16579,13761,0.83,NA,NA
"33637",NA,44767,15819,9482,0.5994,NA,NA
"33647",NA,73373,59933,39447,0.6582,NA,NA
"33701",NA,33360,14404,11409,0.7921,NA,NA
"33702",NA,48175,30479,25854,0.8483,NA,NA
"33703",NA,59698,23598,21232,0.8997,NA,NA
"33704",NA,63345,16563,15056,0.909,NA,NA
"33705",NA,36937,25865,9641,0.3727,NA,NA
"33706",NA,63364,16064,15583,0.9701,NA,NA
"33707",NA,41247,24572,21037,0.8561,NA,NA
"33708",NA,51688,15286,14740,0.9643,NA,NA
"33709",NA,35468,26243,22122,0.843,NA,NA
"33710",NA,51277,33040,29649,0.8974,NA,NA
"33711",NA,35116,18916,7056,0.373,NA,NA
"33712",NA,34194,25312,5283,0.2087,NA,NA
"33713",NA,45960,31068,23622,0.7603,NA,NA
"33714",NA,31234,19152,14695,0.7673,NA,NA
"33715",NA,74678,6828,6530,0.9564,NA,NA
"33716",NA,47140,16073,11796,0.7339,NA,NA
"33744",NA,NA,133,109,0.8195,NA,NA
"33755",NA,39085,24333,16224,0.6667,NA,NA
"33756",NA,37144,30624,25434,0.8305,NA,NA
"33759",1509.01,44962,17410,15045,0.8642,NA,NA
"33760",NA,42500,16946,13342,0.7873,NA,NA
"33761",NA,50975,19045,18012,0.9458,NA,NA
"33762",NA,55071,7062,5450,0.7717,NA,NA
"33763",NA,37594,18897,17143,0.9072,NA,NA
"33764",NA,48336,25459,23521,0.9239,NA,NA
"33765",NA,40417,13496,10691,0.7922,NA,NA
"33767",NA,55893,8510,8092,0.9509,NA,NA
"33770",NA,40502,24707,22180,0.8977,NA,NA
"33771",NA,36432,28234,24305,0.8608,NA,NA
"33772",NA,45215,22234,20794,0.9352,NA,NA
"33773",NA,47451,17485,15259,0.8727,NA,NA
"33774",NA,48497,19239,16530,0.8592,NA,NA
"33776",NA,66913,12574,11763,0.9355,NA,NA
"33777",NA,50957,16704,14767,0.884,NA,NA
"33778",NA,42719,14240,12023,0.8443,NA,NA
"33781",NA,38759,25937,21427,0.8261,NA,NA
"33782",NA,45483,21671,18347,0.8466,NA,NA
"33785",NA,56033,5545,5254,0.9475,NA,NA
"33786",NA,81522,1766,1727,0.9779,NA,NA
"33801",NA,33302,33975,26026,0.766,NA,NA
"33803",NA,45057,27775,24764,0.8916,NA,NA
"33805",NA,31923,24931,12701,0.5094,NA,NA
"33809",NA,46380,28990,25698,0.8864,NA,NA
"33810",NA,52158,47675,38205,0.8014,NA,NA
"33811",NA,53662,20677,18026,0.8718,NA,NA
"33812",NA,62414,13683,11027,0.8059,NA,NA
"33813",NA,73770,32155,28301,0.8801,NA,NA
"33815",NA,29469,14303,9138,0.6389,NA,NA
"33823",NA,39261,29351,25754,0.8774,NA,NA
"33825",NA,35256,25848,19374,0.7495,NA,NA
"33827",NA,39605,2702,2248,0.832,NA,NA
"33830",NA,42509,26273,19078,0.7261,NA,NA
"33834",NA,32654,7742,5889,0.7607,NA,NA
"33837",NA,50080,20696,17372,0.8394,NA,NA
"33838",NA,40587,3607,2862,0.7935,NA,NA
"33839",NA,39219,2972,2492,0.8385,NA,NA
"33841",NA,43239,8769,7317,0.8344,NA,NA
"33843",NA,39853,12111,9798,0.809,NA,NA
"33844",NA,33493,34001,26042,0.7659,NA,NA
"33847",NA,33409,236,213,0.9025,NA,NA
"33848",NA,24563,1452,1420,0.978,NA,NA
"33849",NA,57260,744,574,0.7715,NA,NA
"33850",NA,33458,7559,5442,0.7199,NA,NA
"33851",NA,43611,898,822,0.9154,NA,NA
"33852",NA,37594,20915,18405,0.88,NA,NA
"33853",NA,31318,11678,8098,0.6934,NA,NA
"33854",NA,22283,88,52,0.5909,NA,NA
"33855",NA,NA,15,15,1,NA,NA
"33856",NA,29276,501,501,1,NA,NA
"33857",NA,29129,1696,1661,0.9794,NA,NA
"33859",NA,37546,9888,8732,0.8831,NA,NA
"33860",NA,45656,22310,18965,0.8501,NA,NA
"33865",NA,33856,745,689,0.9248,NA,NA
"33867",NA,41587,344,344,1,NA,NA
"33868",NA,46984,12547,9895,0.7886,NA,NA
"33870",NA,30499,20400,16102,0.7893,NA,NA
"33872",NA,39281,15058,13145,0.873,NA,NA
"33873",NA,38648,13828,11621,0.8404,NA,NA
"33875",NA,42614,10051,9321,0.9274,NA,NA
"33876",NA,43413,5173,4715,0.9115,NA,NA
"33877",NA,20573,347,72,0.2075,NA,NA
"33880",NA,40008,37577,30000,0.7984,NA,NA
"33881",NA,35927,30954,20242,0.6539,NA,NA
"33884",NA,53945,29765,25904,0.8703,NA,NA
"33890",NA,35702,5361,4865,0.9075,NA,NA
"33896",NA,51717,8497,7049,0.8296,NA,NA
"33897",NA,50829,15870,12497,0.7875,NA,NA
"33898",NA,38155,16231,13702,0.8442,NA,NA
"33901",NA,31275,18924,14305,0.7559,NA,NA
"33903",NA,36421,19883,18817,0.9464,NA,NA
"33904",NA,47156,30999,28847,0.9306,NA,NA
"33905",NA,39580,32491,25525,0.7856,NA,NA
"33907",NA,37278,21309,17722,0.8317,NA,NA
"33908",NA,54497,34627,33385,0.9641,NA,NA
"33909",NA,45720,24411,21318,0.8733,NA,NA
"33912",NA,62849,16381,14784,0.9025,NA,NA
"33913",NA,76209,17789,15987,0.8987,NA,NA
"33914",NA,57458,37226,33921,0.9112,NA,NA
"33916",NA,28930,22068,7254,0.3287,NA,NA
"33917",NA,38959,29379,28333,0.9644,NA,NA
"33919",NA,51834,29066,27260,0.9379,NA,NA
"33920",NA,58815,5125,4590,0.8956,NA,NA
"33921",NA,72000,1230,1111,0.9033,NA,NA
"33922",NA,38115,3596,3487,0.9697,NA,NA
"33924",NA,67000,164,151,0.9207,NA,NA
"33928",NA,60494,20556,19070,0.9277,NA,NA
"33930",NA,27825,989,648,0.6552,NA,NA
"33931",NA,49329,10289,10085,0.9802,NA,NA
"33935",NA,37042,17549,14167,0.8073,NA,NA
"33936",NA,34780,21176,15281,0.7216,NA,NA
"33944",NA,34205,450,403,0.8956,NA,NA
"33945",NA,NA,40,11,0.275,NA,NA
"33946",NA,63359,1878,1854,0.9872,NA,NA
"33947",NA,46081,8342,8313,0.9965,NA,NA
"33948",NA,41219,15457,13761,0.8903,NA,NA
"33950",NA,51278,19674,18390,0.9347,NA,NA
"33952",NA,36424,29835,25855,0.8666,NA,NA
"33953",NA,52887,5654,5186,0.9172,NA,NA
"33954",NA,52213,9107,7943,0.8722,NA,NA
"33955",NA,48873,9897,8967,0.906,NA,NA
"33956",NA,45600,3741,3725,0.9957,NA,NA
"33957",NA,97788,6761,6654,0.9842,NA,NA
"33960",NA,33272,1050,1036,0.9867,NA,NA
"33965",NA,NA,1116,946,0.8477,NA,NA
"33966",NA,62553,8348,7312,0.8759,NA,NA
"33967",NA,52903,22793,20639,0.9055,NA,NA
"33971",NA,47606,23774,14364,0.6042,NA,NA
"33972",NA,48245,13298,9827,0.739,NA,NA
"33973",NA,30430,13254,7039,0.5311,NA,NA
"33974",NA,40537,16816,11632,0.6917,NA,NA
"33976",NA,42794,16631,10981,0.6603,NA,NA
"33980",NA,40854,11048,8944,0.8096,NA,NA
"33981",NA,50017,9634,9399,0.9756,NA,NA
"33982",NA,42177,10320,9695,0.9394,NA,NA
"33983",NA,50726,15425,13216,0.8568,NA,NA
"33990",NA,48245,31037,27936,0.9001,NA,NA
"33991",NA,51549,17794,16163,0.9083,NA,NA
"33993",1606.16,50643,22576,19969,0.8845,NA,NA
"34031",6532.99,NA,NA,NA,NA,NA,NA
"34101",NA,NA,0,0,NA,NA,NA
"34102",NA,69965,11246,10237,0.9103,NA,NA
"34103",NA,74342,11912,11039,0.9267,NA,NA
"34104",NA,47247,24325,21264,0.8742,NA,NA
"34105",NA,73860,15465,14332,0.9267,NA,NA
"34108",NA,73387,16992,15977,0.9403,NA,NA
"34109",1642.87,53110,24728,23254,0.9404,NA,NA
"34110",NA,68618,22094,21517,0.9739,NA,NA
"34112",NA,46462,24974,21659,0.8673,NA,NA
"34113",NA,46558,18339,14535,0.7926,NA,NA
"34114",NA,56051,13580,11987,0.8827,NA,NA
"34116",NA,41392,34445,25353,0.736,NA,NA
"34117",NA,57565,15408,13488,0.8754,NA,NA
"34119",NA,75513,25218,22951,0.9101,NA,NA
"34120",NA,63884,27890,25801,0.9251,NA,NA
"34134",NA,70357,13705,12962,0.9458,NA,NA
"34135",NA,52826,39473,34447,0.8727,NA,NA
"34137",NA,20897,237,188,0.7932,NA,NA
"34138",NA,37740,421,421,1,NA,NA
"34139",NA,21132,943,941,0.9979,NA,NA
"34140",NA,24243,285,285,1,NA,NA
"34141",NA,NA,104,76,0.7308,NA,NA
"34142",NA,26350,28824,18864,0.6545,NA,NA
"34145",NA,73031,16921,16482,0.9741,NA,NA
"34201",NA,97974,3580,3324,0.9285,NA,NA
"34202",NA,88667,20452,19453,0.9512,NA,NA
"34203",NA,46676,36694,28576,0.7788,NA,NA
"34205",NA,35921,30264,24544,0.811,NA,NA
"34207",NA,35050,31800,25795,0.8112,NA,NA
"34208",NA,39168,35170,23466,0.6672,NA,NA
"34209",NA,53196,32883,30432,0.9255,NA,NA
"34210",NA,46914,15906,13467,0.8467,NA,NA
"34211",NA,88632,3820,3394,0.8885,NA,NA
"34212",NA,94524,15663,14767,0.9428,NA,NA
"34215",NA,67630,622,588,0.9453,NA,NA
"34216",NA,54583,1223,1220,0.9975,NA,NA
"34217",NA,51236,5115,4906,0.9591,NA,NA
"34219",NA,74658,19589,17477,0.8922,NA,NA
"34221",NA,45179,41684,33548,0.8048,NA,NA
"34222",NA,36935,11521,10474,0.9091,NA,NA
"34223",NA,46404,16861,16038,0.9512,NA,NA
"34224",NA,40148,15604,15001,0.9614,NA,NA
"34228",NA,84403,7003,6605,0.9432,NA,NA
"34229",NA,75063,7275,7015,0.9643,NA,NA
"34231",NA,46481,29910,28263,0.9449,NA,NA
"34232",NA,51763,32993,31084,0.9421,NA,NA
"34233",1558.85,53635,17782,16788,0.9441,NA,NA
"34234",NA,31684,20349,11973,0.5884,NA,NA
"34235",NA,51207,13735,12328,0.8976,NA,NA
"34236",NA,50309,11111,10075,0.9068,NA,NA
"34237",NA,39769,17525,15129,0.8633,NA,NA
"34238",NA,57262,17709,16839,0.9509,NA,NA
"34239",1555.87,46465,15436,14175,0.9183,NA,NA
"34240",NA,78271,11197,10792,0.9638,NA,NA
"34241",NA,74041,13523,13042,0.9644,NA,NA
"34242",NA,81427,8109,7852,0.9683,NA,NA
"34243",NA,59012,26683,24361,0.913,NA,NA
"34251",NA,65964,5373,4721,0.8787,NA,NA
"34266",NA,35863,30946,25104,0.8112,NA,NA
"34268",NA,NA,199,105,0.5276,NA,NA
"34269",NA,38774,3732,3537,0.9477,NA,NA
"34275",NA,49035,16470,15654,0.9505,NA,NA
"34285",NA,47164,18338,17603,0.9599,NA,NA
"34286",NA,59572,21423,18077,0.8438,NA,NA
"34287",NA,41455,25498,22591,0.886,NA,NA
"34288",1580.84,44094,9839,7752,0.7879,NA,NA
"34289",NA,47868,1963,1963,1,NA,NA
"34291",NA,48259,4946,4395,0.8886,NA,NA
"34292",NA,54541,14828,14477,0.9763,NA,NA
"34293",NA,48776,33475,32144,0.9602,NA,NA
"34420",NA,36009,16251,14601,0.8985,NA,NA
"34428",NA,32565,9702,8892,0.9165,NA,NA
"34429",NA,43092,7156,6510,0.9097,NA,NA
"34431",NA,32301,7857,7564,0.9627,NA,NA
"34432",NA,38561,12726,10840,0.8518,NA,NA
"34433",NA,44230,5305,4936,0.9304,NA,NA
"34434",NA,48148,8017,7298,0.9103,NA,NA
"34436",NA,31850,7091,6793,0.958,NA,NA
"34442",NA,44315,14772,13469,0.9118,NA,NA
"34445",NA,NA,0,0,NA,NA,NA
"34446",NA,37692,17724,16996,0.9589,NA,NA
"34448",NA,31193,10505,10090,0.9605,NA,NA
"34449",NA,28750,2490,2399,0.9635,NA,NA
"34450",NA,38971,10381,9821,0.9461,NA,NA
"34452",NA,35971,11192,10434,0.9323,NA,NA
"34453",NA,41075,11390,10023,0.88,NA,NA
"34461",NA,38109,9620,9129,0.949,NA,NA
"34465",NA,37117,16722,15576,0.9315,NA,NA
"34470",NA,31195,18470,15052,0.8149,NA,NA
"34471",NA,50788,23857,19398,0.8131,NA,NA
"34472",NA,34890,27063,18634,0.6885,NA,NA
"34473",NA,40628,18688,12253,0.6557,NA,NA
"34474",NA,41994,15903,12195,0.7668,NA,NA
"34475",NA,25651,13245,5831,0.4402,NA,NA
"34476",NA,45136,22150,19203,0.867,NA,NA
"34479",NA,40528,13167,11005,0.8358,NA,NA
"34480",1457.55,50153,19173,15664,0.817,NA,NA
"34481",NA,38627,17599,16121,0.916,NA,NA
"34482",NA,39795,23109,17444,0.7549,NA,NA
"34484",NA,46042,3632,3270,0.9003,NA,NA
"34488",NA,29955,10951,10127,0.9248,NA,NA
"34491",NA,41920,26705,24692,0.9246,NA,NA
"34498",NA,33472,481,464,0.9647,NA,NA
"34601",NA,34705,21199,18016,0.8499,NA,NA
"34602",NA,40355,7470,6258,0.8378,NA,NA
"34604",NA,45991,10201,9104,0.8925,NA,NA
"34606",NA,37009,25874,23552,0.9103,NA,NA
"34607",NA,41891,8330,8027,0.9636,NA,NA
"34608",NA,36984,32323,28881,0.8935,NA,NA
"34609",NA,47629,37710,32762,0.8688,NA,NA
"34610",NA,39563,12014,11677,0.9719,NA,NA
"34613",NA,40082,17780,17197,0.9672,NA,NA
"34614",NA,45600,6607,6286,0.9514,NA,NA
"34637",NA,77054,7386,6939,0.9395,NA,NA
"34638",NA,78383,23088,18849,0.8164,NA,NA
"34639",NA,65337,25323,22168,0.8754,NA,NA
"34652",NA,32348,23583,21589,0.9154,NA,NA
"34653",NA,34157,31879,28976,0.9089,NA,NA
"34654",1491.54,45081,21724,20792,0.9571,NA,NA
"34655",NA,54503,37790,35310,0.9344,NA,NA
"34661",NA,56806,364,364,1,NA,NA
"34667",NA,35194,32247,30640,0.9502,NA,NA
"34668",NA,31620,42187,38373,0.9096,NA,NA
"34669",NA,42741,12321,11696,0.9493,NA,NA
"34677",NA,57885,21123,18213,0.8622,NA,NA
"34679",NA,22292,54,54,1,NA,NA
"34681",NA,64602,1240,1073,0.8653,NA,NA
"34683",NA,62412,31958,30419,0.9518,NA,NA
"34684",NA,44158,27039,25450,0.9412,NA,NA
"34685",NA,74865,17816,16625,0.9331,NA,NA
"34688",NA,73581,8249,7789,0.9442,NA,NA
"34689",NA,42152,26215,23925,0.9126,NA,NA
"34690",NA,32388,13019,11753,0.9028,NA,NA
"34691",NA,36975,19732,17789,0.9015,NA,NA
"34695",NA,57186,17456,15748,0.9022,NA,NA
"34698",NA,47291,38220,35262,0.9226,NA,NA
"34705",NA,44896,2830,2590,0.9152,NA,NA
"34711",NA,60689,54626,41997,0.7688,NA,NA
"34714",NA,52597,17684,13292,0.7516,NA,NA
"34715",NA,56752,15228,12474,0.8191,NA,NA
"34731",NA,40545,10884,9338,0.858,NA,NA
"34734",NA,54534,4785,3268,0.683,NA,NA
"34736",NA,43665,14609,12073,0.8264,NA,NA
"34737",NA,62344,2403,2321,0.9659,NA,NA
"34739",NA,34313,564,564,1,NA,NA
"34741",NA,32955,43399,32445,0.7476,NA,NA
"34743",NA,42408,38996,27165,0.6966,NA,NA
"34744",NA,46505,45925,35036,0.7629,NA,NA
"34746",NA,49577,37307,28172,0.7551,NA,NA
"34747",NA,64424,15294,12807,0.8374,NA,NA
"34748",NA,39537,39441,31557,0.8001,NA,NA
"34753",NA,39262,5477,3927,0.717,NA,NA
"34756",NA,71827,3549,3159,0.8901,NA,NA
"34758",NA,40062,34310,21763,0.6343,NA,NA
"34759",NA,41392,31739,19444,0.6126,NA,NA
"34760",NA,52375,819,549,0.6703,NA,NA
"34761",NA,57459,40547,25623,0.6319,NA,NA
"34762",NA,53030,390,372,0.9538,NA,NA
"34769",NA,41330,21358,18681,0.8747,NA,NA
"34771",NA,61061,12620,11387,0.9023,NA,NA
"34772",NA,58036,25777,21648,0.8398,NA,NA
"34773",NA,46167,3738,3566,0.954,NA,NA
"34785",NA,44615,19201,12963,0.6751,NA,NA
"34786",NA,94014,31740,24074,0.7585,NA,NA
"34787",NA,56569,50440,33341,0.661,NA,NA
"34788",NA,39023,17473,16318,0.9339,NA,NA
"34797",NA,80172,1189,1064,0.8949,NA,NA
"34945",NA,36875,5159,4239,0.8217,NA,NA
"34946",NA,25065,6023,2436,0.4044,NA,NA
"34947",NA,22926,12239,4380,0.3579,NA,NA
"34949",NA,53582,6959,6687,0.9609,NA,NA
"34950",NA,17841,14980,5774,0.3854,NA,NA
"34951",NA,40447,14492,12106,0.8354,NA,NA
"34952",NA,40772,37284,31119,0.8346,NA,NA
