"ID","Date.App.Submitted","Date.App.Completed","Date.Deposited","Date.FAFSA.Received","Date.Award.Packaged","Date.CREDO.Invitation.Sent","Date.CREDO.Contract.Received"
"App ID-145695","2015-10-10","2015-10-28",NA,"2016-02-10","2016-03-08","2016-02-01",NA
"App ID-145727","2014-05-09","2014-05-15","2014-05-29","2014-05-20","2014-05-28",NA,NA
"App ID-145732","2014-05-09","2014-05-15","2014-05-22","2014-06-17","2014-06-17",NA,NA
"App ID-145736","2014-11-17","2014-11-20",NA,"2015-02-26","2015-03-17",NA,NA
"App ID-145766","2015-10-04","2015-10-09","2015-11-18","2016-02-09","2016-03-09","2016-02-01","2016-02-11"
"App ID-145778","2014-05-13",NA,NA,NA,NA,NA,NA
"App ID-145779","2014-08-22","2014-09-02","2014-09-10","2015-02-05","2015-03-16","2014-12-23","2015-01-15"
"App ID-145784","2014-05-14","2014-05-23",NA,"2014-04-02",NA,NA,NA
"App ID-145794","2014-05-14",NA,NA,NA,NA,NA,NA
"App ID-145798","2014-09-25","2014-10-01","2015-01-12","2015-02-19","2015-03-19","2015-03-26",NA
"App ID-145799","2014-10-08","2014-10-23","2015-01-19","2015-02-03","2015-03-15",NA,NA
"App ID-145806","2014-09-29","2014-10-07","2015-02-12","2015-03-03","2015-03-25","2015-04-14","2015-04-27"
"App ID-145807","2014-10-21","2014-10-27",NA,NA,NA,NA,NA
"App ID-145809","2014-08-22","2014-09-01","2015-02-12",NA,NA,NA,NA
"App ID-145815","2015-11-20","2015-12-04",NA,NA,NA,NA,NA
"App ID-145818","2015-09-13","2015-09-28",NA,"2016-02-04",NA,"2016-02-01",NA
"App ID-145829","2015-07-30","2015-08-03","2015-08-13","2015-08-03","2015-08-05",NA,NA
"App ID-145833","2014-07-31","2014-08-11",NA,NA,NA,NA,NA
"App ID-145872","2015-12-08","2015-12-08",NA,"2016-02-05","2016-03-08","2016-02-01",NA
"App ID-145902","2014-05-16",NA,NA,"2014-05-23","2014-05-28",NA,NA
"App ID-145903","2014-05-16",NA,NA,"2014-07-25","2014-07-28",NA,NA
"App ID-145909","2014-10-03","2014-10-03",NA,NA,NA,NA,NA
"App ID-145919","2014-05-19",NA,NA,"2014-05-23","2014-05-28",NA,NA
"App ID-145963","2014-10-20","2014-10-27",NA,NA,NA,NA,NA
"App ID-145965","2014-12-31","2015-01-02",NA,"2015-02-18","2015-06-04",NA,NA
"App ID-145969","2014-11-18","2014-11-24",NA,NA,NA,NA,NA
"App ID-145975","2014-12-01","2014-12-17",NA,"2015-03-03","2015-03-25","2014-12-23",NA
"App ID-145976","2014-08-31","2014-09-19","2014-11-11","2015-02-18","2015-03-18",NA,NA
"App ID-145979","2014-10-22","2014-11-04",NA,"2015-02-19","2015-03-19",NA,NA
"App ID-145985","2014-09-03","2014-09-15","2015-02-13","2015-02-04",NA,"2015-03-26","2015-04-07"
"App ID-145988","2014-10-19","2014-10-30","2015-04-30","2015-03-13","2015-03-31",NA,NA
"App ID-145991","2014-10-21","2014-10-30","2015-03-12","2015-03-16","2015-03-31","2014-12-23",NA
"App ID-145993","2014-10-21","2014-10-27",NA,NA,NA,NA,NA
"App ID-145994","2014-11-18","2014-12-05",NA,NA,NA,NA,NA
"App ID-145995","2014-12-12","2014-12-19",NA,NA,NA,NA,NA
"App ID-145998","2014-10-23","2014-10-31","2015-03-05","2015-02-06","2015-03-13",NA,NA
"App ID-146000","2014-09-24","2014-09-25",NA,"2015-04-20","2015-04-20",NA,NA
"App ID-146061","2014-10-10","2014-10-13","2015-02-03","2015-02-25","2015-04-14",NA,NA
"App ID-146069","2014-08-04","2014-08-14","2015-01-28","2015-02-18","2015-03-20",NA,NA
"App ID-146071","2014-07-01","2014-08-22","2015-01-19","2015-03-03","2015-03-25",NA,NA
"App ID-146072","2014-10-28","2014-10-31",NA,"2015-03-10","2015-03-31",NA,NA
"App ID-146073","2014-09-21","2014-09-29",NA,"2015-02-18","2015-03-19","2014-12-23",NA
"App ID-146079","2014-10-06","2014-10-15","2015-04-21","2015-03-02","2015-04-16","2015-04-14",NA
"App ID-146086","2014-12-15","2014-12-18",NA,"2015-04-21","2015-04-21",NA,NA
"App ID-146088","2014-09-17","2014-09-23",NA,NA,NA,NA,NA
"App ID-146089","2014-06-25","2014-07-21",NA,NA,NA,NA,NA
"App ID-146096","2014-10-29","2014-10-29",NA,"2015-02-26","2015-03-23","2015-03-26",NA
"App ID-146106","2014-07-30","2014-08-05","2014-11-04","2015-03-03","2015-05-18",NA,NA
"App ID-146107","2014-07-30","2014-08-05",NA,"2015-02-04",NA,NA,NA
"App ID-146110","2014-12-13","2014-12-16",NA,"2015-02-04","2015-03-17",NA,NA
"App ID-146112","2014-09-07","2014-09-09","2014-10-24","2015-02-18","2015-03-16",NA,NA
"App ID-146121","2015-01-26","2015-01-26",NA,"2015-02-13",NA,NA,NA
"App ID-146125","2015-06-30","2014-10-01","2015-07-08","2015-07-06","2015-07-21",NA,NA
"App ID-146141","2015-11-11","2015-11-17",NA,NA,"2016-03-15",NA,NA
"App ID-146209","2014-05-21",NA,NA,"2014-06-13",NA,NA,NA
"App ID-146213","2014-05-22",NA,NA,"2014-06-06",NA,NA,NA
"App ID-146385","2014-05-27",NA,NA,NA,NA,NA,NA
"App ID-146390","2014-05-27","2014-05-27",NA,NA,NA,NA,NA
"App ID-146407","2014-05-30",NA,NA,"2014-06-05","2014-07-14",NA,NA
"App ID-146593","2014-10-22","2014-10-31","2014-12-10","2015-02-04","2015-03-13",NA,NA
"App ID-146649","2014-05-28",NA,NA,NA,NA,NA,NA
"App ID-146711","2014-10-01","2014-10-02","2014-11-04","2015-02-26","2015-03-23",NA,NA
"App ID-146748","2014-10-07","2014-10-08",NA,NA,NA,NA,NA
"App ID-147171","2014-10-01","2014-10-02",NA,"2015-02-06","2015-03-13",NA,NA
"App ID-148310","2015-12-22","2016-02-05",NA,NA,NA,NA,NA
"App ID-149590","2014-12-01","2014-12-05","2014-12-15","2015-03-03","2015-03-31",NA,NA
"App ID-149805","2015-01-04","2015-01-16","2015-02-05","2015-02-18","2015-04-07",NA,NA
"App ID-149809","2014-12-03","2014-12-03",NA,NA,NA,NA,NA
"App ID-149810","2014-10-17","2014-10-27",NA,NA,NA,NA,NA
"App ID-149813","2014-10-22","2014-10-28","2015-02-06",NA,NA,NA,NA
"App ID-149815","2014-11-16","2014-11-24","2015-04-16","2015-02-16","2015-03-31",NA,NA
"App ID-149817","2014-09-10","2014-09-25","2015-04-22","2015-03-03","2015-08-14",NA,NA
"App ID-149818","2014-11-14","2014-12-03",NA,"2015-03-03",NA,"2015-03-26",NA
"App ID-149820","2014-09-30","2014-10-16",NA,NA,NA,NA,NA
"App ID-149824","2014-06-27","2014-09-04","2015-01-16","2015-02-04","2015-03-13","2015-03-26",NA
"App ID-149827","2014-10-06","2014-10-14",NA,NA,NA,NA,NA
"App ID-149832","2014-06-24","2014-07-09","2014-08-04","2015-02-19","2015-03-16","2014-12-23","2015-01-07"
"App ID-149836","2014-09-24","2014-09-24","2015-02-02","2015-03-03","2015-04-13","2015-04-14","2015-04-22"
"App ID-149841","2014-09-19","2014-09-25",NA,NA,NA,NA,NA
"App ID-149842","2014-10-21","2014-10-30","2014-11-06","2015-02-24","2015-03-19",NA,NA
"App ID-149847","2015-02-10","2015-02-24",NA,"2015-02-23",NA,"2015-03-26",NA
"App ID-149849","2014-10-26","2014-11-03",NA,NA,NA,NA,NA
"App ID-149857","2014-10-01","2014-10-15",NA,NA,NA,NA,NA
"App ID-149858","2014-12-29","2015-01-12",NA,"2015-02-04",NA,"2015-01-20","2015-01-28"
"App ID-149859","2014-07-03","2014-07-21","2014-10-27","2015-03-02","2015-03-25",NA,NA
"App ID-149861","2014-10-27","2014-11-03","2015-04-30",NA,NA,NA,NA
"App ID-149866","2014-06-18","2014-07-09",NA,"2015-02-25","2015-03-23","2015-03-26",NA
"App ID-149868","2014-07-01","2014-07-14","2014-09-29","2015-02-03",NA,"2014-12-23",NA
"App ID-149869","2014-08-11","2014-08-27","2014-09-04","2015-02-04","2015-03-15",NA,NA
"App ID-149874","2014-09-15","2014-09-22","2015-05-01","2015-03-03","2015-05-07",NA,NA
"App ID-149877","2014-07-30","2014-08-26","2015-04-22","2015-02-26","2015-03-23",NA,NA
"App ID-149880","2014-10-20","2014-10-21","2015-06-12","2015-03-02","2015-06-25","2014-12-23",NA
"App ID-149881","2014-06-25","2014-08-05","2014-08-26","2015-02-24","2015-03-20","2015-03-26",NA
"App ID-149884","2014-07-23","2014-07-28",NA,NA,NA,NA,NA
"App ID-149885","2014-11-04","2014-11-04",NA,"2015-03-30","2015-03-31",NA,NA
"App ID-149886","2015-01-29","2015-02-10",NA,"2015-02-04","2015-03-23",NA,NA
"App ID-149888","2014-11-03","2014-11-19","2014-12-29",NA,NA,NA,NA
"App ID-149892","2014-11-19","2014-11-26",NA,NA,NA,NA,NA
"App ID-149899","2015-01-20","2015-01-20","2015-04-15","2015-04-24","2015-08-14",NA,NA
"App ID-149903","2014-10-01","2014-10-03","2015-01-12",NA,NA,NA,NA
"App ID-149907","2014-06-10","2014-07-09","2015-03-13","2015-02-24","2015-03-20","2014-12-23",NA
"App ID-149910","2014-10-16","2014-10-27","2015-02-18",NA,NA,NA,NA
"App ID-149913","2014-06-02","2014-07-09","2015-01-19","2015-03-03","2015-05-18","2014-12-23","2015-01-22"
"App ID-149918","2014-07-23","2014-08-15","2014-08-27","2015-03-03","2015-04-09",NA,NA
"App ID-149919","2014-07-23","2014-08-15","2014-08-27","2015-03-03","2015-04-09",NA,NA
"App ID-149920","2014-09-07","2014-09-15",NA,"2015-02-27","2015-03-23",NA,NA
"App ID-149946","2014-09-10","2014-09-09",NA,NA,NA,NA,NA
"App ID-150350","2014-12-22","2015-01-19",NA,NA,NA,NA,NA
"App ID-150356","2015-08-20","2015-09-16","2015-10-12","2016-02-29","2016-03-14",NA,NA
"App ID-150359","2014-07-30","2014-08-15",NA,NA,NA,NA,NA
"App ID-150367","2014-09-22","2014-10-13","2015-04-07","2015-02-06","2015-03-15",NA,NA
"App ID-150371","2014-06-27","2014-08-04","2015-03-31","2015-02-23","2015-03-19","2015-03-26","2015-04-07"
"App ID-150372","2014-10-09","2014-10-30","2014-11-17","2015-02-24","2015-03-19","2015-03-26",NA
"App ID-150373","2014-06-23","2014-09-15",NA,"2015-02-03",NA,NA,NA
"App ID-150396","2014-06-02","2014-09-22","2014-11-11","2015-02-26","2015-03-23",NA,NA
"App ID-150398","2014-06-25","2014-08-04",NA,NA,NA,NA,NA
"App ID-150403","2014-08-04","2014-08-06",NA,"2015-02-24","2015-03-23","2014-12-23",NA
"App ID-150463","2014-08-04","2014-08-11","2015-01-22","2015-03-03",NA,"2015-03-26","2015-04-13"
"App ID-150491","2014-09-15","2015-01-05",NA,"2015-02-11","2015-04-16",NA,NA
"App ID-150506","2014-06-03",NA,NA,NA,NA,NA,NA
"App ID-150574","2014-11-11","2014-11-24",NA,NA,NA,NA,NA
"App ID-150794","2014-10-06","2014-10-27",NA,"2015-02-18","2015-03-18",NA,NA
"App ID-150818","2014-07-23","2014-10-07","2014-11-04","2015-02-18","2015-03-19",NA,NA
"App ID-150950","2015-10-31","2015-11-02",NA,NA,NA,NA,NA
"App ID-151582","2014-06-09","2014-07-09",NA,NA,NA,NA,NA
"App ID-151629","2015-12-18","2016-01-14",NA,"2016-02-05","2016-03-08","2016-02-01",NA
"App ID-151753","2014-08-04","2014-09-25",NA,NA,NA,NA,NA
"App ID-151756","2014-06-20","2014-07-16",NA,"2015-02-25","2015-03-23",NA,NA
"App ID-151765","2014-12-01","2014-12-15",NA,"2015-03-10","2015-03-31",NA,NA
"App ID-151779","2014-06-10","2014-07-09",NA,NA,NA,NA,NA
"App ID-151834","2014-06-12","2014-07-30","2014-08-28","2015-03-03","2015-03-25","2015-04-14","2015-05-06"
"App ID-151915","2015-08-27","2015-09-25","2015-11-30","2016-03-02","2016-03-15","2016-02-01","2016-03-28"
"App ID-152069","2014-10-04","2014-10-07",NA,NA,NA,NA,NA
"App ID-152072","2015-10-18","2015-10-21",NA,NA,NA,NA,NA
"App ID-152151","2014-07-31","2014-10-20","2014-11-11","2015-02-18","2015-04-23","2015-03-18","2015-04-17"
"App ID-152194","2014-06-14",NA,NA,NA,NA,NA,NA
"App ID-152424","2014-06-15","2014-10-23","2015-04-23","2015-03-03","2015-04-10",NA,NA
"App ID-152537","2014-08-06","2014-08-18","2015-03-19","2015-03-03","2015-04-23",NA,NA
"App ID-152549","2014-09-03","2014-09-11",NA,NA,NA,NA,NA
"App ID-152559","2014-10-13","2014-11-04",NA,"2015-03-13","2015-03-31","2014-12-23",NA
"App ID-152569","2014-09-27","2014-10-14","2014-12-10","2015-04-17",NA,NA,NA
"App ID-152677","2014-06-24","2014-07-09",NA,"2015-02-04","2015-03-15","2014-12-23",NA
"App ID-152682","2014-07-23","2014-08-04",NA,NA,NA,NA,NA
"App ID-152689","2014-06-24","2014-06-30","2014-08-25",NA,NA,NA,NA
"App ID-152692","2015-09-13","2015-09-17","2015-10-20","2016-04-11","2016-04-11","2016-02-01","2016-02-19"
"App ID-152826","2014-06-18",NA,NA,"2014-06-24",NA,NA,NA
"App ID-152842","2014-06-18",NA,NA,NA,NA,NA,NA
"App ID-152843","2014-06-18","2014-07-09",NA,NA,NA,NA,NA
"App ID-152844","2014-06-18",NA,NA,NA,NA,NA,NA
"App ID-152850","2014-06-18",NA,NA,NA,NA,NA,NA
"App ID-152851","2014-06-18","2014-07-09",NA,NA,NA,NA,NA
"App ID-152852","2014-06-18",NA,NA,NA,NA,NA,NA
"App ID-152889","2015-09-14","2015-09-17",NA,"2016-03-03","2016-03-15","2016-02-01","2016-03-03"
"App ID-152894","2014-06-24","2014-10-23",NA,NA,NA,NA,NA
"App ID-152895","2014-06-24","2014-07-09",NA,NA,NA,NA,NA
"App ID-152898","2014-06-18","2014-06-19",NA,"2014-06-26","2014-06-27",NA,NA
"App ID-153053","2014-10-02","2014-10-09","2014-10-16","2015-02-04",NA,NA,NA
"App ID-153058","2014-09-21","2014-09-24",NA,NA,NA,NA,NA
"App ID-153067","2014-11-01","2014-11-17",NA,"2015-02-04","2015-03-13",NA,NA
"App ID-153069","2014-09-30","2014-10-14",NA,NA,NA,NA,NA
"App ID-153075","2014-07-23","2014-08-05",NA,NA,NA,NA,NA
"App ID-153086","2014-07-29","2014-09-05","2015-03-23","2015-02-25","2015-05-13",NA,NA
"App ID-153089","2014-11-16","2014-11-24",NA,NA,NA,NA,NA
"App ID-153093","2014-12-15","2014-12-22","2015-04-27","2015-02-04","2015-03-13",NA,NA
"App ID-153103","2014-10-27","2014-11-04","2014-12-22","2015-02-11","2015-03-17","2015-04-14","2015-04-27"
"App ID-153123","2014-11-11","2014-11-24",NA,NA,NA,NA,NA
"App ID-153124","2014-09-28","2014-10-09","2014-10-23","2015-02-18","2015-04-10",NA,NA
"App ID-153133","2015-02-03","2015-02-09","2015-05-26","2015-02-04","2015-03-23",NA,NA
"App ID-153151","2014-12-15","2014-12-15",NA,NA,NA,NA,NA
"App ID-153154","2014-08-05","2014-09-09","2015-01-16","2015-03-02","2015-03-25","2015-03-26",NA
"App ID-153156","2014-07-23","2014-08-15",NA,NA,NA,NA,NA
"App ID-153157","2014-10-15","2014-10-15","2015-05-01","2015-02-27","2015-03-23","2014-12-23",NA
"App ID-153165","2014-09-14","2014-10-30",NA,NA,NA,NA,NA
"App ID-153167","2014-10-31","2014-11-18","2014-12-19","2015-03-17",NA,NA,NA
"App ID-153171","2014-10-13","2014-10-28",NA,NA,NA,NA,NA
"App ID-153175","2014-07-31","2014-08-04","2014-08-22","2015-02-04","2015-03-17",NA,NA
"App ID-153255","2014-09-24","2014-09-26",NA,"2015-02-18","2015-03-18","2014-12-23","2015-01-23"
"App ID-153257","2014-08-11","2014-08-22",NA,NA,NA,NA,NA
"App ID-153263","2014-11-18","2014-12-05",NA,"2015-02-11","2015-03-17",NA,NA
"App ID-153302","2014-10-10","2014-10-23","2015-02-10",NA,NA,NA,NA
"App ID-153412","2014-10-22","2014-10-30",NA,NA,NA,NA,NA
"App ID-153503","2014-06-20","2014-09-08",NA,"2015-02-04","2015-03-15",NA,NA
"App ID-153555","2015-09-07","2015-09-29","2015-11-16","2016-05-02","2016-05-04",NA,NA
"App ID-153570","2014-09-08","2014-09-15",NA,"2015-02-20",NA,"2015-03-26",NA
"App ID-153606","2014-07-11","2014-08-25",NA,NA,NA,NA,NA
"App ID-153644","2016-02-08","2016-03-04",NA,NA,NA,NA,NA
"App ID-153688","2014-06-20","2014-08-18","2014-09-16","2015-02-04","2015-03-15","2015-02-17","2015-02-27"
"App ID-153906","2014-07-09","2014-08-26",NA,NA,NA,NA,NA
"App ID-153973","2014-09-24","2014-10-06",NA,NA,NA,NA,NA
"App ID-154036","2016-01-04","2016-01-04",NA,NA,NA,NA,NA
"App ID-154053","2014-07-01","2014-07-10","2015-03-05","2015-02-26","2015-03-20",NA,NA
"App ID-154058","2014-06-30","2014-10-02","2015-01-08","2015-03-03","2015-03-25",NA,NA
"App ID-154080","2014-06-25","2014-11-24",NA,"2015-02-18","2015-03-17",NA,NA
"App ID-154082","2014-06-24","2014-09-22",NA,NA,NA,NA,NA
"App ID-154091","2014-09-05","2014-09-10","2014-10-13","2015-02-26","2015-03-23","2014-12-23","2015-01-08"
"App ID-154101","2014-06-24","2014-06-24",NA,NA,NA,NA,NA
"App ID-154103","2014-09-22","2014-09-22",NA,NA,NA,NA,NA
"App ID-154106","2015-11-01","2015-11-10",NA,NA,NA,NA,NA
"App ID-154295","2014-06-24","2014-06-27",NA,"2014-07-08",NA,NA,NA
"App ID-154301","2014-06-24","2014-08-19",NA,NA,NA,NA,NA
"App ID-154303","2014-06-24","2014-08-26",NA,NA,NA,NA,NA
"App ID-154311","2015-10-16","2015-10-19","2016-02-22","2016-03-22","2016-03-31","2016-02-01",NA
"App ID-154312","2014-09-30","2014-10-09","2014-10-31","2015-03-02","2015-03-25",NA,NA
"App ID-154336","2014-09-14","2014-09-22","2015-01-12","2015-03-20","2015-03-31",NA,NA
"App ID-154367","2014-08-28","2014-09-01",NA,NA,NA,NA,NA
"App ID-154460","2014-10-26","2014-10-30",NA,"2015-02-25","2015-03-17",NA,NA
"App ID-154533","2014-07-27","2014-09-15","2014-11-05","2015-02-24","2015-03-23","2015-03-26",NA
"App ID-154548","2014-08-29","2014-09-15",NA,NA,NA,NA,NA
"App ID-154573","2014-06-25","2014-07-21",NA,NA,NA,NA,NA
"App ID-154581","2014-11-21","2014-11-24","2015-01-12","2015-02-27","2015-04-16",NA,NA
"App ID-154802","2014-11-21","2014-11-24","2015-02-02","2015-02-06","2015-03-15","2015-03-26",NA
"App ID-154807","2015-08-29","2015-09-17",NA,NA,NA,NA,NA
"App ID-154839","2014-07-25","2014-08-29",NA,"2015-02-03",NA,NA,NA
"App ID-154841","2014-08-19","2014-08-28",NA,"2015-03-03",NA,NA,NA
"App ID-154859","2014-07-01","2014-08-05","2014-11-04","2015-02-25","2015-03-20",NA,NA
"App ID-154860","2014-07-28","2014-08-28","2014-10-30","2015-02-19","2015-03-19",NA,NA
"App ID-154862","2014-11-26","2014-12-17",NA,NA,NA,NA,NA
"App ID-154863","2014-07-01","2014-09-22",NA,NA,NA,NA,NA
"App ID-154866","2014-07-02","2014-10-21",NA,NA,NA,NA,NA
"App ID-154871","2014-07-02","2014-07-10","2014-09-08","2015-02-03","2015-04-23","2014-12-23","2015-01-20"
"App ID-154873","2014-07-02","2014-09-19",NA,"2015-04-09","2015-04-09",NA,NA
"App ID-154874","2014-07-03","2014-07-18","2015-04-14","2015-03-03","2015-05-08","2015-04-14","2015-05-14"
"App ID-154876","2014-07-02","2014-09-25",NA,NA,NA,NA,NA
"App ID-154877","2014-07-02","2014-07-15",NA,"2015-04-16","2015-04-20","2014-12-23",NA
"App ID-154879","2014-07-02","2014-07-13",NA,NA,NA,NA,NA
"App ID-154881","2014-07-02","2014-11-06","2015-02-13","2015-02-26","2015-03-23",NA,NA
"App ID-154884","2014-07-02","2014-08-28","2014-09-22","2015-02-11","2015-03-17",NA,NA
"App ID-154885","2014-07-02","2014-09-22",NA,NA,NA,NA,NA
"App ID-154886","2014-07-02","2014-09-25","2014-09-30",NA,NA,NA,NA
"App ID-154887","2014-07-02","2014-07-25",NA,NA,NA,NA,NA
"App ID-154888","2014-07-02","2014-09-23",NA,NA,NA,NA,NA
"App ID-154889","2014-07-02","2014-09-22",NA,NA,NA,NA,NA
"App ID-154898","2014-09-27","2014-10-06","2014-10-21",NA,NA,NA,NA
"App ID-154917","2014-07-06","2014-07-09",NA,"2015-02-26","2015-03-31",NA,NA
"App ID-154918","2014-07-26","2014-08-29","2014-10-28","2015-03-02","2015-03-25","2015-03-26","2015-04-01"
"App ID-154960","2014-10-23","2014-11-18",NA,"2015-02-18","2015-03-23",NA,NA
"App ID-154962","2015-10-19","2015-10-27",NA,NA,NA,NA,NA
"App ID-154966","2014-10-30","2014-11-17",NA,NA,NA,NA,NA
"App ID-154967","2014-08-07","2014-09-29","2015-04-16",NA,NA,NA,NA
"App ID-154969","2014-10-25","2014-11-21","2015-03-09","2015-02-06","2015-03-20",NA,NA
"App ID-154984","2014-09-10","2014-09-10","2014-11-05",NA,NA,NA,NA
"App ID-154998","2014-07-08","2014-09-12",NA,"2015-03-03","2015-03-25",NA,NA
"App ID-155003","2014-08-28","2014-09-09","2015-02-09","2015-03-03","2015-03-25",NA,NA
"App ID-155006","2014-07-23","2014-10-27",NA,"2015-02-27",NA,NA,NA
"App ID-155011","2014-07-08","2014-07-09","2014-07-11",NA,NA,NA,NA
"App ID-155015","2014-10-23","2014-11-10","2015-04-06","2015-02-24","2015-03-23","2015-03-26",NA
"App ID-155018","2014-11-10","2014-11-17","2015-02-23","2015-02-26","2015-03-16",NA,NA
"App ID-155086","2014-07-09","2014-07-09","2014-08-05","2014-07-25",NA,NA,NA
"App ID-155146","2014-12-01","2014-12-02",NA,"2015-02-04","2015-03-13",NA,NA
"App ID-155149","2014-10-04","2014-10-14","2014-10-30","2015-02-04","2015-03-31","2014-12-23","2014-12-31"
"App ID-155159","2014-12-04","2015-01-08",NA,NA,NA,NA,NA
"App ID-155236","2014-08-14","2014-08-26","2014-09-29","2015-03-03","2015-03-30","2015-03-26","2015-02-20"
"App ID-155269","2014-10-21","2014-10-21",NA,NA,NA,NA,NA
"App ID-155280","2016-01-11","2016-02-03",NA,NA,NA,NA,NA
"App ID-155283","2014-10-29","2014-12-15",NA,"2015-03-03",NA,NA,NA
"App ID-155288","2014-08-11","2014-09-15",NA,NA,NA,NA,NA
"App ID-155291","2014-09-26","2014-09-30","2015-04-28","2015-02-03","2015-03-16",NA,NA
"App ID-155310","2014-12-02","2014-12-08",NA,NA,NA,NA,NA
"App ID-155352","2014-09-03","2014-09-15",NA,"2015-02-06","2015-03-13",NA,NA
"App ID-155427","2014-07-23","2014-08-18",NA,NA,NA,NA,NA
"App ID-155428","2014-07-25","2014-09-02",NA,NA,NA,NA,NA
"App ID-155546","2014-12-04","2014-12-04",NA,NA,NA,NA,NA
"App ID-155547","2014-07-23","2014-08-14",NA,NA,NA,NA,NA
"App ID-155551","2014-07-25","2014-08-22","2014-11-13",NA,NA,NA,NA
"App ID-155674","2014-10-13","2014-10-30",NA,NA,NA,NA,NA
"App ID-155695","2014-07-14","2014-07-31",NA,"2015-02-23","2015-03-23","2014-12-23","2015-01-08"
"App ID-155717","2016-01-04","2016-01-18",NA,NA,NA,NA,NA
"App ID-155721","2015-12-11","2015-12-22",NA,NA,NA,NA,NA
"App ID-155762","2015-09-12","2015-10-26",NA,NA,NA,NA,NA
"App ID-155769","2015-10-28","2015-11-17",NA,NA,NA,NA,NA
"App ID-155800","2014-07-14","2014-08-26",NA,"2015-02-24","2015-03-20",NA,NA
"App ID-155808","2015-09-21","2015-10-23","2016-04-04","2016-02-23","2016-03-14",NA,NA
"App ID-155809","2014-08-27","2014-09-08",NA,"2015-03-10","2015-03-31",NA,NA
"App ID-155816","2015-11-04","2015-11-04",NA,NA,NA,NA,NA
"App ID-155817","2014-07-25","2014-08-04","2014-09-30","2015-02-04","2015-03-25","2014-12-23",NA
"App ID-155818","2014-10-29","2014-11-03",NA,NA,NA,NA,NA
"App ID-155828","2014-07-15","2014-07-23","2014-08-01",NA,NA,NA,NA
"App ID-155832","2014-07-15","2014-08-29","2015-02-06","2015-03-03","2015-07-27","2014-12-23",NA
"App ID-155833","2014-07-18","2014-08-20","2014-10-21","2015-02-03","2015-03-23","2015-03-26","2015-04-10"
"App ID-155871","2014-10-12","2014-10-20",NA,NA,NA,NA,NA
"App ID-155873","2014-07-17","2014-07-28","2014-11-10","2015-02-19","2015-03-19",NA,NA
"App ID-155874","2014-10-31","2014-10-31",NA,"2015-04-07",NA,NA,NA
"App ID-155876","2015-04-02","2015-04-16",NA,"2015-05-12","2015-05-13",NA,NA
"App ID-155877","2014-09-29","2014-09-29",NA,NA,NA,NA,NA
"App ID-155893","2014-10-29","2014-11-03",NA,NA,NA,NA,NA
"App ID-155894","2014-08-01","2014-08-18","2014-11-07","2015-02-09","2015-03-17","2015-03-26","2015-04-13"
"App ID-155928","2014-12-01","2014-12-01",NA,"2015-03-17","2015-03-31",NA,NA
"App ID-155932","2014-11-10","2014-12-01","2015-01-12","2015-02-26","2015-03-31",NA,NA
"App ID-155938","2014-09-25","2014-09-29","2015-04-20","2015-02-27","2015-03-23","2015-04-14","2015-04-30"
"App ID-155944","2014-07-28","2014-08-11","2015-01-26","2015-02-04","2015-03-23","2014-12-23","2015-01-23"
"App ID-155949","2014-10-08","2014-10-13","2015-04-15","2015-02-04","2015-03-16","2015-03-26","2015-04-10"
"App ID-155953","2014-07-17","2014-09-08","2015-02-13","2015-03-02","2015-03-31",NA,NA
"App ID-155959","2014-07-29","2014-08-13","2014-09-16","2015-03-03","2015-03-25",NA,NA
"App ID-155961","2014-07-28","2014-09-08",NA,"2015-03-02","2015-03-25",NA,NA
"App ID-155974","2014-12-01","2015-01-16","2015-04-13",NA,NA,NA,NA
"App ID-155976","2015-12-08","2015-12-15",NA,NA,NA,NA,NA
"App ID-155980","2014-07-23","2014-08-01",NA,NA,NA,NA,NA
"App ID-155981","2014-07-21","2014-07-21","2014-07-28",NA,NA,NA,NA
"App ID-155990","2014-07-25","2014-08-06","2015-04-01","2015-03-03","2015-03-16",NA,NA
"App ID-155999","2014-07-23","2014-08-22",NA,"2015-03-03",NA,"2014-12-23",NA
"App ID-156008","2014-08-06","2014-08-26",NA,"2015-03-03","2015-03-25",NA,NA
"App ID-156016","2014-08-22","2014-09-22","2014-10-13","2015-03-03","2015-03-25",NA,NA
