"Active Application Record","Campus Visit Date/Time","Visit Date","Campus Visit: Record Type"
"App ID-157058","10/16/2014 12:00 PM","10/16/2014","EDMN/NDEA"
"App ID-157059","2/13/2015 8:15 AM","2/13/2015","Presidential Distinction Scholarship"
"App ID-157059","4/28/2014 9:00 AM","4/28/2014","Daily Campus Visit"
"App ID-157060","4/9/2015 12:00 PM","4/9/2015","Daily Campus Visit"
"App ID-157113","11/14/2014 8:15 AM","11/14/2014","Presidential Distinction Scholarship"
"App ID-157113","8/8/2014 9:00 AM","8/8/2014","August Visit Day"
"App ID-157132","11/8/2014 10:00 AM","11/8/2014","Daily Campus Visit"
"App ID-157132","1/26/2015 9:00 AM","1/26/2015","Daily Campus Visit"
"App ID-157140","10/17/2014 12:00 PM","10/17/2014","EDMN/NDEA"
"App ID-157145","9/27/2014 10:00 AM","9/27/2014","Daily Campus Visit"
"App ID-157146","9/1/2014 9:30 AM","9/1/2014","Daily Campus Visit"
"App ID-157148","8/25/2014 11:00 AM","8/25/2014","Daily Campus Visit"
"App ID-157149","10/11/2014 9:00 AM","10/11/2014","Daily Campus Visit"
"App ID-157202","9/17/2014 1:00 PM","9/17/2014","Daily Campus Visit"
"App ID-157203","10/24/2014 10:00 AM","10/24/2014","Daily Campus Visit"
"App ID-157203","2/15/2015 5:00 PM","2/15/2015","Music Performance Scholarship"
"App ID-157203","2/14/2015 4:30 PM","2/14/2015","Theatre Peformance Scholarship"
"App ID-157203","8/28/2014 2:30 PM","8/28/2014","Daily Campus Visit"
"App ID-157203","2/16/2015 8:00 AM","2/16/2015","Presidential Distinction Scholarship"
"App ID-157205","10/28/2014 2:30 PM","10/28/2014","Daily Campus Visit"
"App ID-157206","9/9/2014 2:00 PM","9/9/2014","Daily Campus Visit"
"App ID-157316","11/14/2014 8:15 AM","11/14/2014","Presidential Distinction Scholarship"
"App ID-157316","10/17/2013 12:00 AM","10/17/2013","EDMN/NDEA"
"App ID-157316","10/17/2013 12:00 AM","10/17/2013","Special Event"
"App ID-157316","5/12/2014 1:30 PM","5/12/2014","May Visit Day"
"App ID-157342","12/5/2014 11:00 AM","12/5/2014","Daily Campus Visit"
"App ID-157342","3/11/2016 4:00 PM","3/11/2016","Cobber Countdown"
"App ID-157349","2/14/2016 11:59 AM","2/14/2016","Music Performance Scholarship"
"App ID-157349","1/29/2016 8:45 AM","1/29/2016","Presidential Distinction Scholarship"
"App ID-157349","","12/4/2015","Christmas Concerts"
"App ID-157351","10/17/2014 12:00 PM","10/17/2014","EDMN/NDEA"
"App ID-157356","8/27/2014 1:45 PM","8/27/2014","Daily Campus Visit"
"App ID-157361","10/16/2014 12:00 PM","10/16/2014","EDMN/NDEA"
"App ID-157384","10/18/2013 12:00 AM","10/18/2013","Special Event"
"App ID-157384","","4/12/2015","Coffee Conversations"
"App ID-157387","","12/11/2014","Christmas Concerts"
"App ID-157387","3/28/2014 2:00 PM","3/28/2014","Daily Campus Visit"
"App ID-157387","11/7/2014 12:30 PM","11/7/2014","Daily Campus Visit"
"App ID-157470","12/4/2015 8:45 AM","12/4/2015","Presidential Distinction Scholarship"
"App ID-157502","2/11/2015 9:00 AM","2/11/2015","Music Performance Scholarship"
"App ID-157503","1/26/2015 8:15 AM","1/26/2015","Presidential Distinction Scholarship"
"App ID-157503","10/15/2014 1:00 PM","10/15/2014","Daily Campus Visit"
"App ID-157503","11/14/2013 10:00 AM","11/14/2013","Daily Campus Visit"
"App ID-157504","11/14/2014 10:00 AM","11/14/2014","Daily Campus Visit"
"App ID-157509","2/15/2015 6:00 PM","2/15/2015","Music Performance Scholarship"
"App ID-157509","10/13/2014 10:00 AM","10/13/2014","Daily Campus Visit"
"App ID-157510","9/27/2014 10:00 AM","9/27/2014","Daily Campus Visit"
"App ID-157519","11/11/2014 10:00 AM","11/11/2014","Daily Campus Visit"
"App ID-157519","9/1/2014 11:00 AM","9/1/2014","Daily Campus Visit"
"App ID-157523","6/22/2015 9:30 AM","6/22/2015","MPCW"
"App ID-157523","","","Christmas Concerts"
"App ID-157524","2/15/2015 5:00 PM","2/15/2015","Music Performance Scholarship"
"App ID-157524","7/28/2014 11:15 AM","7/28/2014","Daily Campus Visit"
"App ID-157525","9/4/2014 10:00 AM","9/4/2014","Daily Campus Visit"
"App ID-157525","9/25/2014 9:30 AM","9/25/2014","Daily Campus Visit"
"App ID-157527","1/26/2015 8:15 AM","1/26/2015","Presidential Distinction Scholarship"
"App ID-157527","11/4/2013 9:30 AM","11/4/2013","Daily Campus Visit"
"App ID-157528","3/7/2014 10:30 AM","3/7/2014","Daily Campus Visit"
"App ID-157530","11/10/2014 12:00 PM","11/10/2014","Daily Campus Visit"
"App ID-157558","10/17/2014 12:00 PM","10/17/2014","EDMN/NDEA"
"App ID-157561","2/2/2015 8:15 AM","2/2/2015","Presidential Distinction Scholarship"
"App ID-157561","6/23/2014 9:30 AM","6/23/2014","MPCW"
"App ID-157562","2/2/2015 8:15 AM","2/2/2015","Presidential Distinction Scholarship"
"App ID-157562","6/23/2014 9:30 AM","6/23/2014","MPCW"
"App ID-157565","10/24/2014 2:30 PM","10/24/2014","Daily Campus Visit"
"App ID-157569","9/15/2014 12:00 PM","9/15/2014","Daily Campus Visit"
"App ID-157572","10/15/2014 9:00 AM","10/15/2014","Daily Campus Visit"
"App ID-157576","3/21/2015 10:00 AM","3/21/2015","Cobber Celebration"
"App ID-157576","2/17/2014 1:00 PM","2/17/2014","Daily Campus Visit"
"App ID-157578","9/22/2014 9:00 AM","9/22/2014","Daily Campus Visit"
"App ID-157585","10/16/2014 9:00 AM","10/16/2014","EDMN/NDEA"
"App ID-157590","2/15/2015 5:00 PM","2/15/2015","Music Performance Scholarship"
"App ID-157590","","3/7/2015","Ensemble Tour"
"App ID-157590","2/2/2015 8:00 AM","2/2/2015","Presidential Distinction Scholarship"
"App ID-157590","","4/10/2015","Coffee Conversations"
"App ID-157602","10/17/2014 12:00 PM","10/17/2014","EDMN/NDEA"
"App ID-157602","3/21/2015 11:15 AM","3/21/2015","Cobber Celebration"
"App ID-157606","2/15/2015 5:00 PM","2/15/2015","Music Performance Scholarship"
"App ID-157606","12/13/2013 12:30 PM","12/13/2013","Daily Campus Visit"
"App ID-157606","12/13/2013 7:00 PM","12/13/2013","Christmas Concerts"
"App ID-157607","11/22/2014 11:00 AM","11/22/2014","Daily Campus Visit"
"App ID-157612","3/30/2015 12:30 PM","3/30/2015","Daily Campus Visit"
"App ID-157616","6/29/2015 10:00 AM","6/29/2015","Daily Campus Visit"
"App ID-157632","11/7/2014 2:00 PM","11/7/2014","Daily Campus Visit"
"App ID-157632","","12/5/2014","Christmas Concerts"
"App ID-157633","7/31/2013 12:00 AM","7/31/2013","Daily Campus Visit"
"App ID-157633","7/31/2013 12:00 AM","7/31/2013","Daily Campus Visit"
"App ID-157634","5/2/2014 1:30 PM","5/2/2014","Daily Campus Visit"
"App ID-157639","9/12/2014 1:30 PM","9/12/2014","Daily Campus Visit"
"App ID-157648","1/27/2015 9:00 AM","1/27/2015","Daily Campus Visit"
"App ID-157650","2/2/2015 8:15 AM","2/2/2015","Presidential Distinction Scholarship"
"App ID-157650","","4/12/2015","Coffee Conversations"
"App ID-157650","3/21/2015 11:15 AM","3/21/2015","Cobber Celebration"
"App ID-157650","10/16/2014 12:00 PM","10/16/2014","EDMN/NDEA"
"App ID-157652","3/30/2015 12:00 PM","3/30/2015","Daily Campus Visit"
"App ID-157652","1/8/2015 2:00 PM","1/8/2015","Daily Campus Visit"
"App ID-157653","4/13/2015 10:00 AM","4/13/2015","Daily Campus Visit"
"App ID-157654","3/20/2015 11:00 AM","3/20/2015","Daily Campus Visit"
"App ID-157654","7/15/2014 2:30 PM","7/15/2014","Daily Campus Visit"
"App ID-157654","","12/7/2014","Christmas Concerts"
"App ID-157658","","12/5/2015","Christmas Concerts"
"App ID-157658","10/11/2014 9:00 AM","10/11/2014","Daily Campus Visit"
"App ID-157662","2/13/2015 8:15 AM","2/13/2015","Presidential Distinction Scholarship"
"App ID-157662","9/13/2014 9:30 AM","9/13/2014","Daily Campus Visit"
"App ID-157674","2/16/2015 8:00 AM","2/16/2015","Music Performance Scholarship"
"App ID-157674","2/6/2015 8:15 AM","2/6/2015","Presidential Distinction Scholarship"
"App ID-157679","2/13/2015 8:15 AM","2/13/2015","Presidential Distinction Scholarship"
"App ID-157679","2/15/2015 5:00 PM","2/15/2015","Music Performance Scholarship"
"App ID-157679","1/31/2014 12:00 PM","1/31/2014","Daily Campus Visit"
"App ID-157682","10/17/2014 9:00 AM","10/17/2014","EDMN/NDEA"
"App ID-157682","3/21/2015 10:00 AM","3/21/2015","Cobber Celebration"
"App ID-157682","2/6/2015 8:15 AM","2/6/2015","Presidential Distinction Scholarship"
"App ID-157683","2/13/2015 8:15 AM","2/13/2015","Presidential Distinction Scholarship"
"App ID-157743","11/8/2014 10:00 AM","11/8/2014","Daily Campus Visit"
"App ID-157762","3/21/2015 11:15 AM","3/21/2015","Cobber Celebration"
"App ID-157762","","12/6/2014","Christmas Concerts"
"App ID-157766","1/14/2016 12:00 PM","1/14/2016","Football Visit"
"App ID-157784","9/27/2014 10:00 AM","9/27/2014","Daily Campus Visit"
"App ID-157784","3/21/2015 10:00 AM","3/21/2015","Cobber Celebration"
"App ID-157784","1/23/2015 8:15 AM","1/23/2015","Presidential Distinction Scholarship"
"App ID-157789","10/22/2014 8:00 PM","10/23/2014","Daily Campus Visit"
"App ID-157789","2/13/2015 8:15 AM","2/13/2015","Presidential Distinction Scholarship"
"App ID-157796","10/13/2014 9:00 AM","10/13/2014","Daily Campus Visit"
"App ID-157801","2/14/2016 4:00 PM","2/14/2016","Music Performance Scholarship"
"App ID-157802","2/6/2015 8:00 AM","2/6/2015","Visual Arts Scholarship"
"App ID-157802","3/20/2014 11:00 AM","3/20/2014","Daily Campus Visit"
"App ID-157811","10/16/2014 9:00 AM","10/16/2014","EDMN/NDEA"
"App ID-157813","10/6/2014 1:30 PM","10/6/2014","Daily Campus Visit"
"App ID-157813","9/29/2014 11:00 AM","9/29/2014","Daily Campus Visit"
"App ID-157813","8/11/2014 11:30 AM","8/11/2014","Daily Campus Visit"
"App ID-157817","4/23/2015 9:15 AM","4/23/2015","Daily Campus Visit"
"App ID-157817","2/9/2015 8:00 AM","2/9/2015","Presidential Distinction Scholarship"
"App ID-157817","8/26/2013 12:00 AM","8/26/2013","Daily Campus Visit"
"App ID-157817","8/26/2013 12:00 AM","8/26/2013","Daily Campus Visit"
"App ID-157818","11/4/2014 12:00 PM","11/4/2014","Daily Campus Visit"
"App ID-157818","10/25/2014 11:00 AM","10/25/2014","Daily Campus Visit"
"App ID-157819","1/16/2015 8:15 AM","1/16/2015","Presidential Distinction Scholarship"
"App ID-157823","2/14/2016 4:37 PM","2/14/2016","Music Performance Scholarship"
"App ID-157823","4/8/2016 4:00 PM","4/8/2016","Cobber Countdown"
"App ID-157823","","12/5/2015","Christmas Concerts"
"App ID-157824","7/23/2014 2:30 PM","7/23/2014","Daily Campus Visit"
"App ID-157827","10/17/2014 12:00 PM","10/17/2014","EDMN/NDEA"
"App ID-157829","12/8/2014 8:00 AM","12/8/2014","Daily Campus Visit"
"App ID-157829","2/2/2015 8:15 AM","2/2/2015","Presidential Distinction Scholarship"
"App ID-157836","10/17/2014 12:00 PM","10/17/2014","EDMN/NDEA"
"App ID-157836","","12/10/2015","Christmas Concerts"
"App ID-157836","1/29/2016 8:45 AM","1/29/2016","Presidential Distinction Scholarship"
"App ID-157836","10/16/2015 9:00 AM","10/16/2015","EDMN/NDEA"
"App ID-157838","9/12/2014 9:30 AM","9/12/2014","Daily Campus Visit"
"App ID-157839","9/26/2014 11:30 AM","9/26/2014","Daily Campus Visit"
"App ID-157839","9/18/2015 11:30 AM","9/18/2015","Daily Campus Visit"
"App ID-157839","3/13/2015 10:30 AM","3/13/2015","Daily Campus Visit"
"App ID-157839","3/11/2016 4:00 PM","3/11/2016","Cobber Countdown"
"App ID-157840","10/10/2014 10:00 AM","10/10/2014","Daily Campus Visit"
"App ID-157841","","12/6/2014","Christmas Concerts"
"App ID-157841","2/6/2015 8:00 AM","2/6/2015","Presidential Distinction Scholarship"
"App ID-157842","7/13/2015 1:30 PM","7/13/2015","July Visit Day"
"App ID-157848","9/26/2014 12:30 PM","9/26/2014","Daily Campus Visit"
"App ID-157877","9/9/2014 2:00 PM","9/9/2014","Daily Campus Visit"
"App ID-157881","6/26/2014 9:30 AM","6/26/2014","MPCW"
"App ID-157881","","12/11/2014","Christmas Concerts"
"App ID-157888","10/15/2015 9:30 AM","10/15/2015","EDMN/NDEA"
"App ID-157888","2/14/2016 4:00 PM","2/14/2016","Music Performance Scholarship"
"App ID-157888","","12/10/2015","Christmas Concerts"
"App ID-157888","3/6/2016 10:45 AM","3/6/2016","Speech and Debate Scholarship"
"App ID-157888","2/7/2016 10:45 AM","2/7/2016","Speech and Debate Scholarship"
"App ID-157888","3/11/2016 4:00 PM","3/11/2016","Cobber Countdown"
"App ID-157892","10/11/2014 10:00 AM","10/11/2014","Daily Campus Visit"
"App ID-157892","4/9/2015 10:00 AM","4/9/2015","Daily Campus Visit"
"App ID-157894","10/17/2014 12:00 PM","10/17/2014","EDMN/NDEA"
"App ID-157894","3/21/2015 10:00 AM","3/21/2015","Cobber Celebration"
"App ID-157900","1/16/2015 8:15 AM","1/16/2015","Presidential Distinction Scholarship"
"App ID-157900","6/20/2014 8:30 AM","6/20/2014","Daily Campus Visit"
"App ID-157900","","12/6/2014","Christmas Concerts"
"App ID-157900","11/16/2014 3:30 PM","11/16/2014","Road Trip"
"App ID-157905","10/6/2014 8:30 AM","10/6/2014","Daily Campus Visit"
"App ID-157907","10/16/2014 9:00 AM","10/16/2014","EDMN/NDEA"
"App ID-157907","2/15/2015 5:00 PM","2/15/2015","Music Performance Scholarship"
"App ID-157907","2/16/2015 8:15 AM","2/16/2015","Presidential Distinction Scholarship"
"App ID-157909","10/26/2014 10:45 AM","10/26/2014","Road Trip"
"App ID-157914","3/21/2015 11:15 AM","3/21/2015","Cobber Celebration"
"App ID-157929","9/16/2014 11:00 AM","9/16/2014","Daily Campus Visit"
"App ID-157932","9/27/2014 1:30 PM","9/27/2014","Daily Campus Visit"
"App ID-157934","7/14/2014 9:30 AM","7/14/2014","July Visit Day"
"App ID-157936","6/23/2014 2:00 PM","6/23/2014","MPCW"
"App ID-157953","10/17/2014 9:00 AM","10/17/2014","EDMN/NDEA"
"App ID-157954","10/4/2014 2:00 PM","10/4/2014","Daily Campus Visit"
"App ID-157955","10/16/2014 12:00 PM","10/16/2014","EDMN/NDEA"
"App ID-157966","10/16/2014 9:00 AM","10/16/2014","EDMN/NDEA"
"App ID-157984","","12/5/2014","Christmas Concerts"
"App ID-157984","12/6/2014 9:00 AM","12/6/2014","Daily Campus Visit"
"App ID-157986","10/17/2014 12:00 PM","10/17/2014","EDMN/NDEA"
"App ID-157990","2/13/2015 8:15 AM","2/13/2015","Presidential Distinction Scholarship"
"App ID-157990","2/14/2015 12:00 PM","2/14/2015","Theatre Peformance Scholarship"
"App ID-157990","","12/6/2014","Christmas Concerts"
"App ID-157990","11/22/2014 3:00 PM","11/22/2014","Daily Campus Visit"
"App ID-157991","2/14/2016 4:00 PM","2/14/2016","Music Performance Scholarship"
"App ID-157991","1/22/2016 8:45 AM","1/22/2016","Presidential Distinction Scholarship"
"App ID-157991","11/20/2015 9:00 AM","11/20/2015","Daily Campus Visit"
"App ID-157991","10/17/2014 12:00 PM","10/17/2014","EDMN/NDEA"
"App ID-157995","8/3/2015 1:30 PM","8/3/2015","August Visit Day"
"App ID-157997","9/13/2014 9:30 AM","9/13/2014","Daily Campus Visit"
"App ID-158002","10/17/2014 9:00 AM","10/17/2014","EDMN/NDEA"
"App ID-158002","10/3/2014 10:00 AM","10/3/2014","Daily Campus Visit"
"App ID-158011","7/25/2014 10:00 AM","7/25/2014","Daily Campus Visit"
"App ID-158011","1/26/2015 8:00 AM","1/26/2015","Presidential Distinction Scholarship"
"App ID-158015","10/25/2014 11:00 AM","10/25/2014","Daily Campus Visit"
"App ID-158018","8/8/2014 12:00 PM","8/8/2014","August Visit Day"
"App ID-158023","1/26/2015 8:15 AM","1/26/2015","Presidential Distinction Scholarship"
"App ID-158023","10/16/2014 12:00 PM","10/16/2014","EDMN/NDEA"
"App ID-158023","","4/12/2015","Coffee Conversations"
"App ID-158023","3/21/2015 11:15 AM","3/21/2015","Cobber Celebration"
"App ID-158031","7/3/2014 9:30 AM","7/3/2014","Daily Campus Visit"
"App ID-158038","2/15/2015 6:00 PM","2/15/2015","Music Performance Scholarship"
"App ID-158038","","12/7/2014","Christmas Concerts"
"App ID-158038","11/14/2014 8:15 AM","11/14/2014","Presidential Distinction Scholarship"
"App ID-158040","10/17/2014 9:00 AM","10/17/2014","EDMN/NDEA"
"App ID-158041","6/5/2014 9:00 AM","6/5/2014","Daily Campus Visit"
"App ID-158047","1/23/2015 8:15 AM","1/23/2015","Presidential Distinction Scholarship"
"App ID-158050","10/16/2015 12:30 PM","10/16/2015","EDMN/NDEA"
"App ID-158050","10/16/2014 1:25 PM","10/16/2014","EDMN/NDEA"
"App ID-158051","10/17/2014 12:00 PM","10/17/2014","EDMN/NDEA"
"App ID-158053","10/24/2014 2:00 PM","10/24/2014","Daily Campus Visit"
"App ID-158059","10/25/2014 10:00 AM","10/25/2014","Daily Campus Visit"
"App ID-158059","10/11/2014 10:00 AM","10/11/2014","Daily Campus Visit"
"App ID-158073","3/19/2015 1:00 PM","3/19/2015","Daily Campus Visit"
"App ID-158073","1/22/2016 8:45 AM","1/22/2016","Presidential Distinction Scholarship"
"App ID-158082","10/31/2015 9:00 AM","10/31/2015","BrewU"
"App ID-158084","10/17/2014 12:00 PM","10/17/2014","EDMN/NDEA"
"App ID-158092","10/16/2014 12:00 PM","10/16/2014","EDMN/NDEA"
"App ID-158092","3/21/2014 10:30 AM","3/21/2014","Daily Campus Visit"
"App ID-158097","4/14/2016 10:30 AM","4/14/2016","Daily Campus Visit"
"App ID-158098","10/8/2014 12:30 PM","10/8/2014","Daily Campus Visit"
"App ID-158099","9/20/2014 10:00 AM","9/20/2014","Daily Campus Visit"
"App ID-158101","9/22/2014 8:30 AM","9/22/2014","Daily Campus Visit"
"App ID-158107","","12/11/2014","Christmas Concerts"
"App ID-158107","2/14/2015 12:00 PM","2/14/2015","Theatre Peformance Scholarship"
"App ID-158107","1/23/2015 8:00 AM","1/23/2015","Presidential Distinction Scholarship"
"App ID-158107","2/16/2015 12:50 PM","2/16/2015","Theatre Peformance Scholarship"
"App ID-158111","10/6/2014 9:00 AM","10/6/2014","Daily Campus Visit"
"App ID-158111","2/13/2015 8:00 AM","2/13/2015","Presidential Distinction Scholarship"
"App ID-158115","6/20/2014 8:30 AM","6/20/2014","Daily Campus Visit"
"App ID-158115","11/16/2014 3:30 PM","11/16/2014","Road Trip"
"App ID-158119","10/26/2014 10:00 AM","10/26/2014","Road Trip"
"App ID-158120","9/26/2014 1:00 PM","9/26/2014","Daily Campus Visit"
"App ID-158120","1/18/2015 6:00 PM","1/18/2015","Daily Campus Visit"
"App ID-158120","10/17/2014 9:00 AM","10/17/2014","EDMN/NDEA"
"App ID-158128","10/16/2014 12:00 PM","10/16/2014","Daily Campus Visit"
"App ID-158130","12/5/2014 2:00 PM","12/5/2014","Daily Campus Visit"
"App ID-158133","11/22/2014 10:00 AM","11/22/2014","Daily Campus Visit"
"App ID-158133","10/16/2015 12:30 PM","10/16/2015","EDMN/NDEA"
"App ID-158133","1/29/2016 8:45 AM","1/29/2016","Presidential Distinction Scholarship"
"App ID-158133","7/7/2015 9:00 AM","7/7/2015","Daily Campus Visit"
"App ID-158134","11/7/2014 10:00 AM","11/7/2014","Daily Campus Visit"
"App ID-158143","1/20/2015 8:30 AM","1/20/2015","Daily Campus Visit"
"App ID-158143","1/19/2015 12:00 PM","1/19/2015","Visit Day: MLK Jr"
"App ID-158143","6/24/2013 12:00 AM","6/24/2013","MPCW"
"App ID-158143","6/21/2013 12:00 AM","6/21/2013","MPCW"
"App ID-158144","11/16/2014 12:30 PM","11/16/2014","Road Trip"
"App ID-158144","","12/11/2014","Christmas Concerts"
"App ID-158147","10/11/2014 11:00 AM","10/11/2014","Daily Campus Visit"
"App ID-158157","2/15/2015 5:00 PM","2/15/2015","Music Performance Scholarship"
"App ID-158157","10/16/2014 9:00 AM","10/16/2014","EDMN/NDEA"
"App ID-158157","","12/11/2014","Christmas Concerts"
"App ID-158157","","4/18/2015","Coffee Conversations"
"App ID-158157","11/16/2014 10:45 AM","11/16/2014","Road Trip"
"App ID-158161","12/16/2014 2:30 PM","12/16/2014","Daily Campus Visit"
"App ID-158165","1/23/2015 8:15 AM","1/23/2015","Presidential Distinction Scholarship"
"App ID-158165","9/27/2014 10:00 AM","9/27/2014","Daily Campus Visit"
"App ID-158165","7/23/2014 10:00 AM","7/23/2014","Daily Campus Visit"
"App ID-158175","10/21/2014 11:00 AM","10/21/2014","Daily Campus Visit"
"App ID-158175","2/7/2014 1:30 PM","2/7/2014","Presidential Distinction Scholarship"
"App ID-158175","1/17/2014 3:00 PM","1/17/2014","Daily Campus Visit"
"App ID-158175","9/27/2014 9:00 AM","9/27/2014","Daily Campus Visit"
"App ID-158176","10/6/2014 11:30 AM","10/6/2014","Daily Campus Visit"
"App ID-158188","9/25/2014 3:30 PM","9/25/2014","Daily Campus Visit"
"App ID-158194","9/19/2014 2:00 PM","9/19/2014","Daily Campus Visit"
"App ID-158200","10/3/2014 1:00 PM","10/3/2014","Daily Campus Visit"
"App ID-158200","10/31/2015 9:00 AM","10/31/2015","BrewU"
"App ID-158201","2/15/2015 5:00 PM","2/15/2015","Music Performance Scholarship"
"App ID-158201","","12/5/2014","Christmas Concerts"
"App ID-158201","11/14/2014 8:15 AM","11/14/2014","Presidential Distinction Scholarship"
"App ID-158202","10/16/2014 12:00 PM","10/16/2014","EDMN/NDEA"
"App ID-158202","2/13/2015 8:15 AM","2/13/2015","Presidential Distinction Scholarship"
"App ID-158202","10/31/2015 9:00 AM","10/31/2015","BrewU"
"App ID-158203","11/9/2013 10:00 AM","11/9/2013","Daily Campus Visit"
"App ID-158205","11/16/2014 10:45 AM","11/16/2014","Road Trip"
"App ID-158207","6/26/2013 12:00 AM","6/26/2013","MPCW"
"App ID-158207","5/15/2013 12:00 AM","5/15/2013","MPCW"
"App ID-158210","10/17/2013 12:00 AM","10/17/2013","EDMN/NDEA"
"App ID-158210","11/4/2013 8:30 AM","11/4/2013","Road Trip"
"App ID-158219","10/16/2014 9:00 AM","10/16/2014","EDMN/NDEA"
