"zip","distance","Median.Income","Total","White","Pct.White"
"29448",NA,33611,2164,1251,0.5781
"29449",NA,53852,7908,4463,0.5644
"29450",NA,43219,3332,1342,0.4028
"29451",NA,79353,4272,4204,0.9841
"29452",NA,29375,383,32,0.0836
"29453",NA,31595,1259,624,0.4956
"29455",NA,63166,21421,16097,0.7515
"29456",NA,49249,32234,19318,0.5993
"29458",NA,36667,2524,727,0.288
"29461",NA,48243,31991,20918,0.6539
"29464",1315.14,69736,46381,41605,0.897
"29466",NA,85745,30673,26922,0.8777
"29468",NA,18920,1765,254,0.1439
"29469",NA,38450,733,733,1
"29470",NA,46658,4544,2507,0.5517
"29471",NA,36736,1454,728,0.5007
"29472",NA,44009,8887,4565,0.5137
"29474",NA,29500,2596,1342,0.5169
"29475",NA,27264,2844,1819,0.6396
"29477",NA,31102,6463,3434,0.5313
"29479",NA,37060,7874,3191,0.4053
"29481",NA,34750,2010,918,0.4567
"29482",NA,110870,2042,2001,0.9799
"29483",NA,50872,67946,50135,0.7379
"29485",NA,61367,47853,36323,0.7591
"29487",NA,54808,2863,1321,0.4614
"29488",NA,32183,22301,12794,0.5737
"29492",NA,84441,11501,9878,0.8589
"29493",NA,55313,109,56,0.5138
"29501",NA,47855,44683,28025,0.6272
"29505",NA,53009,26079,15107,0.5793
"29506",NA,32415,21354,6893,0.3228
"29510",NA,27558,11246,5703,0.5071
"29511",NA,42116,5117,4550,0.8892
"29512",NA,29893,18793,7179,0.382
"29516",NA,33244,936,639,0.6827
"29518",NA,38824,1365,898,0.6579
"29519",NA,22888,340,95,0.2794
"29520",NA,29693,14900,7639,0.5127
"29525",NA,21250,1908,492,0.2579
"29526",NA,40864,40766,32222,0.7904
"29527",NA,36767,24309,15391,0.6331
"29530",NA,35846,2273,1903,0.8372
"29532",NA,31166,20071,9800,0.4883
"29536",NA,27012,17123,6988,0.4081
"29540",NA,37188,5857,2312,0.3947
"29541",NA,46102,9855,6054,0.6143
"29543",NA,34364,558,481,0.862
"29544",NA,39853,4854,4295,0.8848
"29545",NA,37939,2067,1524,0.7373
"29546",NA,25906,2944,1572,0.534
"29547",NA,28828,2078,850,0.409
"29550",NA,40957,31586,21528,0.6816
"29554",NA,33414,9132,3853,0.4219
"29555",NA,38750,5595,3564,0.637
"29556",NA,28777,12509,3259,0.2605
"29560",NA,30177,12891,5646,0.438
"29563",NA,27848,2723,1480,0.5435
"29564",NA,21375,761,109,0.1432
"29565",NA,28118,7781,3962,0.5092
"29566",NA,41979,16489,13517,0.8198
"29567",NA,32386,627,196,0.3126
"29568",NA,45267,13103,8742,0.6672
"29569",NA,35590,15793,10780,0.6826
"29570",NA,26275,3913,1984,0.507
"29571",NA,30089,14843,4885,0.3291
"29572",NA,51982,8299,7704,0.9283
"29574",NA,30304,11768,5593,0.4753
"29575",NA,45008,16343,15201,0.9301
"29576",NA,47111,25723,24631,0.9575
"29577",NA,36340,28565,21680,0.759
"29579",NA,49102,33546,28648,0.854
"29580",NA,20368,1155,81,0.0701
"29581",NA,34185,5328,3755,0.7048
"29582",NA,45288,15550,14219,0.9144
"29583",NA,41780,5599,2980,0.5322
"29584",NA,27294,2656,2215,0.834
"29585",NA,58083,13526,11621,0.8592
"29588",NA,43739,38034,30003,0.7888
"29590",NA,19753,3803,591,0.1554
"29591",NA,34375,5163,3861,0.7478
"29592",NA,37411,1297,811,0.6253
"29593",NA,37541,2166,1079,0.4982
"29594",NA,31667,125,105,0.84
"29596",NA,29560,2290,1257,0.5489
"29601",NA,32355,10717,6102,0.5694
"29605",NA,40840,35434,18849,0.5319
"29607",NA,48923,36903,22979,0.6227
"29609",NA,40018,28877,22916,0.7936
"29611",NA,28086,28224,17522,0.6208
"29613",NA,NA,1620,1379,0.8512
"29614",NA,27143,2493,2166,0.8688
"29615",1116.77,50394,34669,28101,0.8106
"29617",NA,35417,26337,20796,0.7896
"29620",NA,33066,12849,8371,0.6515
"29621",NA,48874,41038,30627,0.7463
"29624",NA,21246,14057,7228,0.5142
"29625",NA,42199,27570,21331,0.7737
"29626",NA,39244,14236,10537,0.7402
"29627",NA,40032,16701,14477,0.8668
"29628",NA,32109,2798,1331,0.4757
"29630",NA,31748,14410,12397,0.8603
"29631",NA,38017,13513,10819,0.8006
"29634",NA,3449,6031,5168,0.8569
"29635",NA,60897,1189,1161,0.9765
"29638",NA,37276,3164,2377,0.7513
"29639",NA,40521,1590,1230,0.7736
"29640",NA,41092,30544,26853,0.8792
"29642",NA,57184,28854,25915,0.8981
"29643",NA,55268,2651,2545,0.96
"29644",NA,48763,18819,14069,0.7476
"29645",NA,44365,9503,7499,0.7891
"29646",NA,27757,28581,15348,0.537
"29649",NA,46818,25394,17656,0.6953
"29650",NA,67939,34160,29229,0.8556
"29651",NA,49682,44913,37043,0.8248
"29653",NA,41544,4861,3309,0.6807
"29654",NA,40742,10288,9028,0.8775
"29655",NA,35538,7619,6453,0.847
"29657",NA,39844,15262,14201,0.9305
"29658",NA,38618,262,255,0.9733
"29659",NA,15682,162,146,0.9012
"29661",NA,37689,5783,5190,0.8975
"29662",NA,51222,15199,9630,0.6336
"29664",NA,46375,2089,2059,0.9856
"29665",NA,NA,50,50,1
"29666",NA,36462,6807,5622,0.8259
"29667",NA,30625,269,253,0.9405
"29669",NA,41953,11448,10026,0.8758
"29670",NA,40069,8821,6813,0.7724
"29671",NA,43222,17474,16739,0.9579
"29672",NA,63266,12262,11275,0.9195
"29673",NA,44648,26794,21534,0.8037
"29676",NA,51510,5155,5135,0.9961
"29678",1104.93,35804,21926,16949,0.773
"29680",NA,66320,28597,21906,0.766
"29681",1125.46,80602,50750,43284,0.8529
"29682",NA,39544,3670,3519,0.9589
"29683",NA,53665,442,442,1
"29684",NA,35940,4707,3743,0.7952
"29685",NA,79000,1164,1091,0.9373
"29686",NA,53750,1060,977,0.9217
"29687",NA,50791,42830,36023,0.8411
"29689",NA,58148,4371,4179,0.9561
"29690",NA,48994,21127,18990,0.8988
"29691",NA,35348,10936,9763,0.8927
"29692",NA,36421,4494,3426,0.7623
"29693",NA,33375,14115,13206,0.9356
"29696",NA,46154,4365,4081,0.9349
"29697",NA,46587,13186,11974,0.9081
"29702",NA,32351,9572,8423,0.88
"29704",NA,46942,4344,3730,0.8587
"29706",NA,31239,20102,10720,0.5333
"29707",NA,61745,20058,17802,0.8875
"29708",NA,95127,27936,25043,0.8964
"29709",NA,41161,6138,3959,0.645
"29710",NA,58605,31611,27441,0.8681
"29712",NA,47434,2317,1882,0.8123
"29714",NA,27941,2860,1865,0.6521
"29715",NA,67982,26165,21470,0.8206
"29717",NA,50313,1065,943,0.8854
"29718",NA,30625,3887,2352,0.6051
"29720",NA,35787,46110,31070,0.6738
"29724",NA,NA,12,12,1
"29726",NA,43450,1893,1467,0.775
"29727",NA,51406,1345,869,0.6461
"29728",NA,30157,10150,7203,0.7097
"29729",NA,46719,2195,1363,0.621
"29730",NA,37033,52956,28876,0.5453
"29732",NA,54845,54026,40859,0.7563
"29733",NA,NA,1827,1042,0.5703
"29741",NA,37381,1940,1546,0.7969
"29742",NA,43830,2320,1899,0.8185
"29743",NA,36518,1017,968,0.9518
"29745",NA,49001,30313,24252,0.8001
"29801",NA,37848,27374,12596,0.4601
"29803",NA,64542,37074,30419,0.8205
"29805",NA,39846,5832,4309,0.7389
"29809",NA,34063,2850,1724,0.6049
"29810",NA,23841,4967,839,0.1689
"29812",NA,34395,11337,6395,0.5641
"29816",NA,22984,1536,1094,0.7122
"29817",NA,30397,5490,1735,0.316
"29819",NA,44097,1502,836,0.5566
"29821",NA,58542,1243,937,0.7538
"29824",NA,40968,8241,4776,0.5795
"29826",NA,19250,130,35,0.2692
"29827",NA,25344,4503,1375,0.3054
"29828",NA,28500,1053,1017,0.9658
"29829",NA,51155,10237,7144,0.6979
"29831",NA,39383,3945,2822,0.7153
"29832",NA,34263,5573,2453,0.4402
"29834",NA,27313,1544,1339,0.8672
"29835",NA,38339,6892,3477,0.5045
"29836",NA,47961,601,153,0.2546
"29838",NA,55268,525,508,0.9676
"29840",NA,16635,191,24,0.1257
"29841",NA,48800,31655,22335,0.7056
"29842",NA,32143,8569,5355,0.6249
"29843",NA,32083,1397,1101,0.7881
"29844",NA,45795,116,97,0.8362
"29845",NA,37609,923,399,0.4323
"29847",NA,43045,4709,2504,0.5317
"29848",NA,45446,830,525,0.6325
"29849",NA,25417,129,102,0.7907
"29850",NA,26299,313,313,1
"29851",NA,33584,7025,6186,0.8806
"29853",NA,36739,6401,3821,0.5969
"29856",NA,29770,3561,2563,0.7197
"29860",NA,65665,15665,12425,0.7932
"29899",NA,NA,1152,310,0.2691
"29902",NA,48574,15366,9412,0.6125
"29904",NA,NA,263,194,0.7376
"29905",NA,49737,3595,2702,0.7516
"29906",NA,43961,21785,13318,0.6113
"29907",NA,63817,12353,9609,0.7779
"29909",NA,66512,18310,17379,0.9492
"29910",NA,59900,35719,27919,0.7816
"29911",NA,31321,1993,1440,0.7225
"29912",NA,NA,0,0,NA
"29915",NA,79375,648,640,0.9877
"29916",NA,34676,1415,819,0.5788
"29918",NA,36188,5158,1342,0.2602
"29920",NA,50326,9865,4204,0.4262
"29921",NA,29625,246,72,0.2927
"29922",NA,33097,1263,203,0.1607
"29923",NA,25500,575,233,0.4052
"29924",NA,38750,4013,2242,0.5587
"29926",NA,69284,25176,19274,0.7656
"29927",NA,40231,8727,4455,0.5105
"29928",NA,69610,16212,14953,0.9223
"29929",NA,44100,1141,746,0.6538
"29932",NA,31513,343,155,0.4519
"29934",NA,36683,984,93,0.0945
"29935",NA,41393,3125,1955,0.6256
"29936",NA,37129,13757,6355,0.4619
"29939",NA,20688,281,56,0.1993
"29940",NA,40093,4544,1612,0.3548
"29941",NA,37872,513,225,0.4386
"29943",NA,32235,356,222,0.6236
"29944",NA,38387,5038,2285,0.4536
"29945",NA,24928,4439,1082,0.2437
"30002",NA,47297,5925,3172,0.5354
"30004",NA,96036,59106,46026,0.7787
"30005",NA,102174,38030,23326,0.6134
"30008",NA,44246,32050,13420,0.4187
"30009",NA,75379,14586,10289,0.7054
"30011",NA,58146,14997,11737,0.7826
"30012",NA,41987,27479,13126,0.4777
"30013",NA,51184,25496,8664,0.3398
"30014",NA,44316,36913,23945,0.6487
"30016",1138.97,50869,52159,22028,0.4223
"30017",NA,82435,22776,14382,0.6315
"30019",NA,82132,43422,30725,0.7076
"30021",NA,30838,24878,3509,0.141
"30022",NA,97819,66674,47219,0.7082
"30024",NA,100690,70891,46707,0.6589
"30025",NA,51012,9393,7585,0.8075
"30028",NA,70713,22423,20951,0.9344
"30030",NA,68171,26470,17995,0.6798
"30032",1117.09,32264,48419,5347,0.1104
"30033",NA,59780,30312,21023,0.6936
"30034",NA,46815,44085,1625,0.0369
"30035",NA,40882,20708,1287,0.0621
"30038",NA,47025,40144,885,0.022
"30039",1120.88,56791,42092,15182,0.3607
"30040",NA,82234,59099,50368,0.8523
"30041",NA,96439,56880,48983,0.8612
"30043",NA,66486,83409,49151,0.5893
"30044",1112.21,51604,83574,33931,0.406
"30045",NA,75884,33912,15900,0.4689
"30046",NA,45117,35815,16434,0.4589
"30047",NA,66955,62321,34209,0.5489
"30052",NA,64993,58850,42713,0.7258
"30054",NA,60752,11692,8742,0.7477
"30055",NA,60596,2432,2336,0.9605
"30056",NA,49474,2242,2002,0.893
"30058",NA,46459,53237,1751,0.0329
"30060",NA,37162,35690,18013,0.5047
"30062",NA,87302,63984,47898,0.7486
"30064",NA,75597,45705,33912,0.742
"30066",1092.25,80409,52859,40863,0.7731
"30067",NA,49933,47196,24928,0.5282
"30068",NA,99036,32394,26437,0.8161
"30070",NA,34375,351,248,0.7066
"30071",NA,40729,23094,9885,0.428
"30072",NA,54539,674,587,0.8709
"30075",1095.56,101744,54675,45455,0.8314
"30076",NA,69426,43219,32549,0.7531
"30078",NA,63288,34705,19165,0.5522
"30079",NA,32121,2905,668,0.2299
"30080",NA,51697,54252,28707,0.5291
"30082",NA,70023,26152,13629,0.5211
"30083",1116.03,39335,53914,6810,0.1263
"30084",NA,54486,36214,18918,0.5224
"30087",NA,67420,35911,11202,0.3119
"30088",NA,46606,27150,1569,0.0578
"30092",NA,61683,33080,18381,0.5557
"30093",NA,34822,55116,17451,0.3166
"30094",NA,59841,31714,15447,0.4871
"30096",1105.66,49441,69371,29483,0.425
"30097",NA,98663,43378,21412,0.4936
"30101",NA,74094,54903,42137,0.7675
"30102",1085.35,60625,36969,30293,0.8194
"30103",NA,46909,16174,14185,0.877
"30104",NA,42188,4279,3764,0.8796
"30105",NA,61023,2317,2148,0.9271
"30106",NA,44120,19049,7809,0.4099
"30107",NA,65475,13529,13136,0.971
"30108",NA,39832,7513,6339,0.8437
"30110",NA,46449,12601,11158,0.8855
"30113",NA,31799,6251,5883,0.9411
"30114",NA,60743,51821,43074,0.8312
"30115",NA,70383,37262,33635,0.9027
"30116",NA,49203,22868,18331,0.8016
"30117",NA,35593,34279,24454,0.7134
"30118",NA,NA,2524,1055,0.418
"30120",NA,45619,37480,30171,0.805
"30121",NA,45007,22514,17649,0.7839
"30122",NA,44843,22955,9125,0.3975
"30124",NA,40795,2977,2773,0.9315
"30125",NA,38812,25373,18629,0.7342
"30126",NA,66525,40343,19553,0.4847
"30127",1095.66,72406,60475,32299,0.5341
"30132",NA,63988,35587,27479,0.7722
"30134",NA,46357,44322,23139,0.5221
"30135",1105.09,61799,62045,35867,0.5781
"30137",NA,56750,1577,1184,0.7508
"30139",NA,34451,4204,4044,0.9619
"30141",NA,55819,21531,16770,0.7789
"30143",NA,52720,20448,19308,0.9442
"30144",NA,58492,52871,35378,0.6691
"30145",NA,61335,8573,7821,0.9123
"30147",NA,37522,4849,4527,0.9336
"30148",NA,41467,435,434,0.9977
"30149",NA,NA,1398,1261,0.902
"30152",NA,75257,43044,31943,0.7421
"30153",NA,43327,17425,14631,0.8397
"30157",NA,60152,47978,39043,0.8138
"30161",NA,38671,35024,24606,0.7025
"30164",NA,NA,0,0,NA
"30165",NA,41844,39829,30436,0.7642
"30168",NA,36789,26365,7446,0.2824
"30170",NA,55938,3485,3030,0.8694
"30171",NA,63849,3729,3668,0.9836
"30173",NA,44942,5759,5477,0.951
"30175",NA,45335,6873,6836,0.9946
"30176",NA,39605,7103,6615,0.9313
"30177",NA,34970,1142,1026,0.8984
"30178",NA,70595,3226,3033,0.9402
"30179",NA,47773,17125,14893,0.8697
"30180",NA,57444,34868,24617,0.706
"30182",NA,40913,2924,2829,0.9675
"30183",NA,54519,5137,4536,0.883
"30184",NA,63681,7465,7016,0.9399
"30185",NA,53396,3792,3558,0.9383
"30187",NA,67826,9039,7281,0.8055
"30188",NA,68727,54784,45860,0.8371
"30189",NA,77930,36573,32543,0.8898
"30204",NA,35338,12652,7037,0.5562
"30205",NA,79514,3172,3083,0.9719
"30206",NA,52824,2708,2086,0.7703
"30213",NA,51602,29804,5409,0.1815
"30214",NA,64070,29633,15316,0.5169
"30215",NA,89095,32963,23286,0.7064
"30216",NA,50670,2177,1409,0.6472
"30217",NA,39750,9485,8041,0.8478
"30218",NA,37841,1974,1541,0.7806
"30220",NA,46404,5077,3521,0.6935
"30222",NA,32028,4218,2352,0.5576
"30223",NA,34480,36103,20406,0.5652
"30224",NA,45773,24420,17351,0.7105
"30228",NA,54875,38220,14894,0.3897
"30230",NA,37796,8493,6094,0.7175
"30233",NA,47660,22592,17138,0.7586
"30234",NA,48083,2198,949,0.4318
"30236",NA,41368,45482,13847,0.3045
"30238",NA,43344,36055,6612,0.1834
"30240",NA,45488,28278,18261,0.6458
"30241",NA,42745,25014,13199,0.5277
"30248",NA,67042,22702,16884,0.7437
"30250",NA,NA,836,323,0.3864
"30251",NA,35294,2786,1852,0.6648
"30252",NA,71716,42631,32335,0.7585
"30253",NA,57386,55082,23464,0.426
"30256",NA,50972,2212,1985,0.8974
"30257",NA,50115,4730,4127,0.8725
"30258",NA,46563,3032,2710,0.8938
"30259",NA,54048,2961,2724,0.92
"30260",NA,41632,26417,6353,0.2405
"30263",NA,48860,53458,37383,0.6993
"30265",NA,73449,33695,26225,0.7783
"30268",NA,50190,9820,5846,0.5953
"30269",NA,85836,35018,29178,0.8332
"30273",NA,46196,14029,3114,0.222
"30274",1123.67,37634,34554,6160,0.1783
"30275",NA,NA,0,0,NA
"30276",NA,66062,14844,12454,0.839
"30277",1126.79,74878,21079,18919,0.8975
"30281",NA,52666,66378,30244,0.4556
"30284",NA,67292,42,42,1
"30285",NA,50781,475,419,0.8821
"30286",NA,33203,23696,16479,0.6954
"30288",NA,48347,9606,998,0.1039
"30289",NA,26500,68,43,0.6324
"30290",1122.77,85383,8515,6174,0.7251
"30291",NA,35052,21563,2244,0.1041
"30292",NA,62500,7137,6256,0.8766
"30293",NA,39802,2679,1790,0.6682
"30294",NA,57944,38575,4781,0.1239
"30295",NA,39574,4114,3490,0.8483
"30296",1121.91,50371,26830,2875,0.1072
"30297",NA,30750,27838,11241,0.4038
"30303",NA,19224,5582,1648,0.2952
"30305",NA,90095,21574,18773,0.8702
"30306",NA,83903,22195,19915,0.8973
"30307",NA,79563,18052,13678,0.7577
"30308",NA,52424,17238,9342,0.5419
"30309",NA,71174,21444,16053,0.7486
"30310",NA,24664,28660,1976,0.0689
"30311",1111.59,26665,36381,1089,0.0299
"30312",NA,39653,20264,8225,0.4059
"30313",NA,39583,9590,4201,0.4381
"30314",NA,22900,21226,2282,0.1075
"30315",NA,21280,34159,4478,0.1311
"30316",NA,46977,31438,11231,0.3572
"30317",NA,53922,12320,5339,0.4334
"30318",NA,40236,51791,18291,0.3532
"30319",NA,84937,38121,30725,0.806
"30322",NA,NA,2431,1157,0.4759
"30324",NA,60871,27282,18530,0.6792
"30326",NA,81498,5895,4191,0.7109
"30327",NA,147852,23036,20679,0.8977
"30328",NA,72852,33080,23547,0.7118
"30329",NA,45547,27602,17091,0.6192
"30331",NA,40847,59633,1544,0.0259
"30332",NA,NA,3100,1844,0.5948
"30334",NA,NA,0,0,NA
"30336",NA,37917,628,42,0.0669
"30337",NA,27862,11796,1574,0.1334
"30338",NA,86008,33447,25242,0.7547
"30339",NA,64624,20060,12001,0.5983
"30340",NA,40054,31120,17632,0.5666
"30341",NA,51927,31865,20012,0.628
"30342",1105.6,65155,30844,24770,0.8031
"30344",NA,37324,32963,5322,0.1615
"30345",NA,65010,23216,16370,0.7051
"30346",NA,64615,5172,2613,0.5052
"30349",NA,43379,70414,2686,0.0381
"30350",NA,52178,35433,18553,0.5236
"30354",NA,26373,16580,3093,0.1866
"30360",NA,49291,15501,10159,0.6554
"30363",NA,70802,3229,1340,0.415
"30388",1118.54,NA,NA,NA,NA
"30401",NA,33064,13381,7017,0.5244
"30410",NA,42750,1901,1246,0.6554
"30411",NA,35078,5505,2447,0.4445
"30412",NA,68125,94,89,0.9468
"30413",NA,48036,1667,994,0.5963
"30415",NA,40811,6622,5679,0.8576
"30417",NA,38011,10771,6499,0.6034
"30420",NA,29500,1101,931,0.8456
"30421",NA,34076,3857,2593,0.6723
"30423",NA,50893,158,98,0.6203
"30425",NA,36875,1315,947,0.7202
"30426",NA,27375,845,362,0.4284
"30427",NA,43143,12066,8018,0.6645
"30428",NA,24621,2111,1905,0.9024
"30429",NA,43654,211,73,0.346
"30434",NA,24504,6082,2008,0.3302
"30436",NA,27882,11460,8347,0.7284
"30438",NA,55938,63,24,0.381
"30439",NA,30649,11084,7589,0.6847
"30441",NA,37300,1882,1346,0.7152
"30442",NA,27403,7308,4178,0.5717
"30445",NA,30048,3253,2041,0.6274
"30446",NA,48750,1811,1035,0.5715
"30448",NA,51000,79,43,0.5443
"30449",NA,36750,115,64,0.5565
"30450",NA,32793,2350,1469,0.6251
"30451",NA,26250,25,3,0.12
"30452",NA,36970,1184,813,0.6867
"30453",NA,26331,10360,5229,0.5047
"30454",NA,38490,383,383,1
"30455",NA,28958,416,312,0.75
"30456",NA,46116,2035,1057,0.5194
"30457",NA,38613,6295,4077,0.6477
"30458",NA,27984,42366,25443,0.6006
"3046",NA,NA,NA,NA,NA
"30460",NA,NA,1112,550,0.4946
"30461",NA,54474,14191,9608,0.677
"30464",NA,28438,95,36,0.3789
"30467",NA,33852,12139,6685,0.5507
"30470",NA,36771,476,432,0.9076
"30471",NA,28826,5142,3302,0.6422
"30473",NA,39125,2805,2314,0.825
"30474",NA,31907,17027,11166,0.6558
"30475",NA,NA,0,0,NA
"30477",NA,21046,3065,822,0.2682
"30501",NA,34574,28071,19470,0.6936
"30504",NA,41664,23086,17196,0.7449
"30506",NA,61978,42801,41005,0.958
"30507",NA,43550,28555,21005,0.7356
"30510",NA,36343,8203,7104,0.866
"30511",NA,43866,3476,3079,0.8858
"30512",NA,37471,18903,18444,0.9757
"30513",NA,31818,11441,11101,0.9703
"30516",NA,39375,1667,1278,0.7666
"30517",NA,71627,12403,11360,0.9159
"30518",NA,63889,46611,35072,0.7524
"30519",NA,71028,42073,30283,0.7198
"30520",NA,30846,4479,3829,0.8549
"30521",NA,35506,4281,3761,0.8785
"30522",NA,31806,678,678,1
"30523",NA,44287,12326,11842,0.9607
"30525",NA,32974,7125,6718,0.9429
"30527",NA,64323,3947,3709,0.9397
"30528",NA,38453,22927,21876,0.9542
"30529",NA,40239,9900,8415,0.85
"30530",NA,45625,6839,6292,0.92
"30531",NA,35332,10659,9094,0.8532
"30533",NA,42327,25932,24364,0.9395
"30534",NA,53731,27856,26535,0.9526
"30535",NA,44914,7698,6823,0.8863
"30536",NA,40686,8129,7918,0.974
"30537",NA,45313,1694,1499,0.8849
"30538",NA,42145,2554,2484,0.9726
"30540",NA,39340,18285,16390,0.8964
"30541",NA,52539,1549,1549,1
"30542",NA,66354,34717,30011,0.8644
"30543",NA,48548,4763,4309,0.9047
"30545",NA,34333,676,612,0.9053
"30546",NA,37036,6594,6288,0.9536
"30547",NA,37500,3277,2784,0.8496
"30548",NA,78401,17075,15750,0.9224
"30549",NA,58813,23020,19765,0.8586
"30552",NA,27500,1737,1541,0.8872
"30553",NA,37031,7105,5958,0.8386
"30554",NA,49991,7630,7050,0.924
"30555",NA,25875,2268,2112,0.9312
"30557",NA,42969,4778,4258,0.8912
"30558",NA,41353,5956,5519,0.9266
"30559",NA,42344,3961,3821,0.9647
"30560",NA,37377,4075,4034,0.9899
"30562",NA,20250,764,733,0.9594
"30563",NA,46332,5861,5164,0.8811
"30564",NA,65588,3717,3492,0.9395
"30565",NA,48533,4308,3900,0.9053
"30566",NA,48951,8351,6263,0.75
"30567",NA,44306,3042,2755,0.9057
"30568",NA,42614,2331,2069,0.8876
"30571",NA,54351,4001,3779,0.9445
"30572",NA,31198,1833,1586,0.8652
"30573",NA,126958,226,226,1
"30575",NA,26213,897,779,0.8685
"30576",NA,35357,2229,2165,0.9713
"30577",NA,39265,22951,18790,0.8187
"30581",NA,NA,0,0,NA
"30582",NA,43333,5114,4985,0.9748
"30601",NA,21649,22062,11389,0.5162
"30602",NA,NA,2454,1717,0.6997
"30605",NA,32493,39682,27663,0.6971
"30606",NA,39790,41582,28684,0.6898
"30607",NA,44758,11649,8060,0.6919
"30609",NA,NA,1659,1438,0.8668
"30619",NA,52321,1336,1265,0.9469
"30620",NA,63776,12669,10643,0.8401
"30621",NA,76224,5368,4958,0.9236
"30622",NA,62022,9966,8029,0.8056
"30623",NA,31250,247,92,0.3725
"30624",NA,40953,2964,2420,0.8165
"30625",NA,51080,2247,2070,0.9212
"30627",NA,33980,2061,1545,0.7496
"30628",1132.68,47311,6684,5722,0.8561
"30629",NA,38250,4202,3178,0.7563
"30630",NA,48750,2093,1508,0.7205
"30631",NA,24728,1775,751,0.4231
"30633",NA,43125,9096,8749,0.9619
"30634",NA,25574,1928,1451,0.7526
"30635",NA,34169,15786,9996,0.6332
"30641",NA,69622,2130,2054,0.9643
"30642",NA,45515,11110,6896,0.6207
"30643",NA,37529,17022,12681,0.745
"30646",NA,46181,6696,5143,0.7681
"30648",NA,43271,3393,2584,0.7616
"30650",NA,48659,11729,7665,0.6535
"30655",NA,43743,23581,16261,0.6896
"30656",NA,52472,15400,12372,0.8034
"30660",NA,34706,1141,576,0.5048
"30662",NA,32379,8480,7319,0.8631
"30663",NA,50417,3012,2552,0.8473
"30664",NA,25625,22,4,0.1818
"30665",NA,30625,105,10,0.0952
"30666",NA,54989,9526,7534,0.7909
"30667",NA,39128,900,527,0.5856
"30668",NA,27212,1689,1093,0.6471
"30669",NA,30610,3578,1920,0.5366
"30673",NA,30982,7759,4201,0.5414
"30677",NA,69356,16841,15262,0.9062
"30678",NA,33427,1245,692,0.5558
"30680",NA,51559,39414,31053,0.7879
"30683",NA,52769,7128,5575,0.7821
"30701",NA,43218,39738,34062,0.8572
"30705",NA,34416,33511,31923,0.9526
"30707",NA,40746,15710,14525,0.9246
"30708",NA,59041,403,403,1
"30710",NA,43480,6362,5920,0.9305
"30711",NA,32972,3820,3655,0.9568
"30720",NA,43102,28613,24023,0.8396
"30721",NA,35628,52727,46219,0.8766
"30725",NA,51998,3899,3788,0.9715
"30726",NA,NA,0,0,NA
"30728",NA,37516,19598,17870,0.9118
"30730",NA,36422,1951,1767,0.9057
"30731",NA,35852,2276,2167,0.9521
"30733",NA,40640,1969,1837,0.933
"30734",NA,44191,3214,3184,0.9907
"30735",NA,41299,5577,5240,0.9396
"30736",NA,58744,42075,39388,0.9361
"30738",NA,50673,3879,3850,0.9925
"30739",NA,64315,5505,5135,0.9328
"30740",NA,55182,8762,7894,0.9009
"30741",NA,33305,30715,28352,0.9231
"30742",NA,33200,7536,6704,0.8896
"30746",NA,50724,1232,1232,1
"30747",NA,32487,16469,13510,0.8203
"30750",NA,70662,4812,4506,0.9364
"30751",NA,49038,76,76,1
"30752",NA,43675,9147,8829,0.9652
"30753",NA,34415,7052,6623,0.9392
"30755",NA,41113,8823,8126,0.921
"30756",NA,53375,241,241,1
"30757",NA,33611,1982,1849,0.9329
"30802",NA,60227,5678,4261,0.7504
"30803",NA,24375,700,575,0.8214
"30805",NA,29904,2735,1991,0.728
"30807",NA,53661,105,25,0.2381
"30808",NA,43550,4504,3291,0.7307
"30809",NA,86732,42124,32829,0.7793
"30810",NA,34722,1990,1843,0.9261
"30812",NA,NA,471,317,0.673
"30813",NA,61267,34833,24883,0.7144
